id,label
CLINVAR:52475,NM_000059.4(BRCA2):c.8023A>G (p.Ile2675Val)
UBERON:0001954,Ammon's horn
HGNC:2375,MED17
MGI:5445935,Scn5a<sup>tm3(SCN5A*)Rdn</sup>/Scn5a<sup>tm3(SCN5A*)Rdn</sup>  [background:] involves: 129S6/SvEvTac
UPHENO:0080036,increased glial cell growth in cerebellum
MGI:1916469,Ddah1
GO:0000776,kinetochore
MP:0010506,prolonged RR interval
GO:0015232,heme transmembrane transporter activity
MGI:98373,Sparc
HP:0002530,Axial dystonia
MONDO:0014290,neurodegeneration with brain iron accumulation 6
HP:0007166,Paroxysmal dyskinesia
HP:5200029,Social disinhibition
HP:0000193,Bifid uvula
HP:0002187,"Intellectual disability, profound"
HP:0003144,Increased serum serotonin
HP:0010628,Facial palsy
HGNC:24824,FZR1
HP:0000265,Mastoiditis
HP:0000112,Nephropathy
HP:0003570,Molybdenum cofactor deficiency
HGNC:16912,EMG1
MONDO:0010912,"fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement"
UPHENO:0008738,absent internal capsule of telencephalon
MP:0020360,abnormal asymmetric synapse morphology
MGI:97542,Pepd
HP:0003551,Difficulty climbing stairs
HP:0000588,Optic disc coloboma
HP:0001270,Motor delay
MGI:2443415,Zpld1
MP:0030126,torticollis
HP:0007034,Generalized hyperreflexia
HGNC:10474,RUVBL1
MP:0001053,abnormal neuromuscular synapse morphology
HGNC:9077,PLK1
MP:0000807,abnormal hippocampus morphology
HP:0012501,Abnormal brainstem white matter morphology
MGI:3696575,Tg(APP695)3Dbo/0  [background:] B6.C3-Tg(APP695)3Dbo
UPHENO:0074388,abnormally decreased rate of aquatic locomotion
UPHENO:0075803,abnormal substantia nigra
HGNC:12420,TUFM
MP:0000850,absent cerebellum
HP:0011590,Double aortic arch
MONDO:0009669,"spinal muscular atrophy, type 1"
HGNC:14211,BLNK
MP:0010540,long stride length
MP:0005140,decreased cardiac muscle contractility
HP:0001361,Nystagmus-induced head nodding
HP:0012452,Restless legs
MGI:1277959,Dlg4
HP:0001137,Alternating esotropia
HGNC:14633,ADAMTSL3
HGNC:11051,SLC6A5
MONDO:0012246,spinocerebellar ataxia type 26
GO:0030889,negative regulation of B cell proliferation
MONDO:0010586,X-linked Ehlers-Danlos syndrome
GO:0007605,sensory perception of sound
MGI:104723,Fgf9
GO:0034241,positive regulation of macrophage fusion
MGI:1097153,Cx3cl1
MGI:98260,Ccl3
HP:0011451,Primary microcephaly
MONDO:0000426,autosomal dominant disease
MGI:893586,Snu13
HGNC:8993,PIP
ZFIN:ZDB-GENE-040724-254,slc30a9
HP:0003185,Short greater sciatic notch
HGNC:28722,COQ5
HGNC:6296,KCNQ2
HGNC:11005,SLC2A1
MP:0000947,convulsive seizures
HGNC:5960,IKBKB
SGD:S000006251,MSF1
HGNC:13505,ZNF304
MONDO:0000507,inclusion body myopathy with Paget disease of bone and frontotemporal dementia
HP:5200073,Excessive cleaning
HGNC:15908,NAA20
HP:0008994,Proximal muscle weakness in lower limbs
HP:0033725,Thin corpus callosum
MP:0002922,decreased post-tetanic potentiation
HGNC:18883,TAS2R41
MP:0003203,increased neuron apoptosis
UBERON:0002098,apex of heart
HGNC:6854,MAP3K2
UPHENO:0081127,cerebellar vermis hypoplasia
HP:0025190,Bilateral tonic-clonic seizure with generalized onset
HP:0033688,Long term memory impairment
CL:0002608,hippocampal neuron
MONDO:0020772,"epilepsy, juvenile absence, susceptibility to, 1"
MGI:104540,Clec3b
MGI:5052307,Cnr1<sup>tm1Map</sup>/Cnr1<sup>tm1Map</sup> Tg(HD82Gln)81Gschi/0  [background:] involves: 129S1/Sv * 129X1/SvJ * C3H * C57BL/6 * CD-1
HGNC:13051,ZPR1
MP:0005498,hyporesponsive to tactile stimuli
MONDO:0859306,developmental delay with variable intellectual disability and dysmorphic facies
GO:0005516,calmodulin binding
GO:0006839,mitochondrial transport
HP:0000542,Impaired ocular adduction
HP:0001133,Constriction of peripheral visual field
HP:0004420,Arterial thrombosis
MGI:4356262,Tg(PSEN1*L286V)1274Citr/0  [background:] B6.FVB-Tg(PSEN1*L286V)1274Citr
EMAPA:36920,oculomotor muscle
MONDO:0011816,lathosterolosis
HGNC:6407,KRAS
MP:0003202,abnormal neuron apoptosis
HGNC:6157,ITGB3BP
MP:0000791,delaminated cerebral cortex
MP:0008921,increased neurotransmitter release
MONDO:0000486,craniofacial dystonia
GO:0005385,zinc ion transmembrane transporter activity
MP:0000952,abnormal CNS glial cell morphology
HP:0002721,Immunodeficiency
MONDO:0011833,spinocerebellar ataxia type 21
HP:0002442,Dyscalculia
HP:0000430,Underdeveloped nasal alae
MGI:98326,Sst
MGI:2655506,Hfe<sup>tm2Nca</sup>/Hfe<sup>tm2Nca</sup>  [background:] involves: 129S6/SvEvTac * C57BL/6J
CHEBI:35337,central nervous system stimulant
HGNC:11503,SYNJ1
HP:0001285,Spastic tetraparesis
HP:0007270,Atypical absence seizure
RGD:621585,Scaper
GO:0005730,nucleolus
HP:0003688,Cytochrome C oxidase-negative muscle fibers
MGI:105089,Hsd17b4
HP:0000915,Pectus excavatum of inferior sternum
UPHENO:0011580,abnormal number of anatomical enitites of type corpus callosum
MP:0002187,abnormal fibula morphology
HP:0032677,Generalized-onset motor seizure
HP:0001541,Ascites
MGI:102966,Ptgdr
HP:0001519,Disproportionate tall stature
UPHENO:0087528,abnormal amygdala morphology
GO:0005515,protein binding
MGI:1277186,Atg5
MGI:1277211,Tyrobp
MP:0008263,abnormal hippocampus CA1 region morphology
MP:0002196,absent corpus callosum
HP:0002179,Opisthotonus
HP:0006562,Viral hepatitis
UBERON:0018303,adrenal tissue
ZFIN:ZDB-GENE-060522-1,smyd1b
HGNC:11905,TNFRSF10B
HP:0012713,Moderate hearing impairment
MP:0009431,decreased fetal weight
HP:0010830,Impaired tactile sensation
MP:0010053,decreased grip strength
HGNC:10852,SHMT2
HP:0011098,Speech apraxia
MONDO:0017572,tick-borne encephalitis
HP:0001182,Tapered finger
HP:0006397,Lateral displacement of patellae
MP:0002912,abnormal excitatory postsynaptic potential
UPHENO:0012541,decreased size of the anatomical entity in the independent continuant
MONDO:0011178,infantile convulsions and choreoathetosis
HGNC:939,BAG3
HGNC:16637,HTATIP2
HP:0006511,Laryngeal stridor
GO:0000731,DNA synthesis involved in DNA repair
HP:0010761,Broad columella
MGI:2384495,Mrtfa
HP:0002067,Bradykinesia
MGI:104967,Glg1
CL:0000094,granulocyte
HGNC:14203,JPH3
MP:0002916,increased synaptic depression
HP:0003535,3-Methylglutaconic aciduria
MGI:1277956,Pycr2
UBERON:0008200,forehead
HGNC:21957,KCTD7
MONDO:0017998,PLA2G6-associated neurodegeneration
HP:0002075,Dysdiadochokinesis
MONDO:0012784,autosomal recessive ataxia due to ubiquinone deficiency
HGNC:4879,HEXB
HP:0002305,Athetosis
HGNC:11370,STAU1
HGNC:11278,SPTLC2
HGNC:6231,KCNB1
UPHENO:0051196,abnormal voluntary skeletal muscle contraction
MP:0004981,decreased neuronal precursor cell number
UPHENO:0085119,abnormal cardiac muscle cell morphology
UBERON:0001906,subthalamic nucleus
HGNC:19685,SEPHS1
UPHENO:0079844,abnormal physical aggression behavior
GO:0032816,positive regulation of natural killer cell activation
HP:0032882,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HGNC:17284,POT1
MP:0001899,absent long-term depression
HGNC:9299,PPP2CA
MONDO:0014751,palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome
GO:0000122,negative regulation of transcription by RNA polymerase II
MGI:102811,Lmo2
OBA:VT0000865,
CL:2000057,femural osteoblast
HP:0004322,Short stature
HP:0025330,Downgaze palsy
MP:0002863,improved righting response
MP:0001891,hydrocephaly
MONDO:0011818,isolated focal cortical dysplasia type II
HP:0008209,Premature ovarian insufficiency
HGNC:9568,PSME1
MGI:102793,Fstl1
HP:0030319,Weakness of facial musculature
MP:0004811,abnormal neuron physiology
HGNC:4249,GGPS1
MP:0004013,decreased pulmonary artery pressure
MONDO:0015427,paroxysmal dyskinesia
MGI:3793277,Atp7b<sup>tx</sup>/Atp7b<sup>tx</sup>  [background:] DL-Atp7b<sup>tx</sup>
HP:3000058,Abnormality of inferior rectus extraocular muscle
HP:0010818,Generalized tonic seizure
HP:0002540,Inability to walk
MONDO:0019146,inherited susceptibility to mycobacterial diseases
HP:0002494,Abnormal rapid eye movement sleep
MONDO:0009637,inborn mitochondrial myopathy
HP:0100710,Impulsivity
MP:0001259,abnormal body weight
HGNC:18189,EXOSC4
MONDO:0021189,intestinal motility disease
HGNC:16684,MRPL53
dictyBase:DDB_G0292310,psenB
MGI:107537,Cln3
MGI:108418,Npy2r
MGI:2446089,Flnb
UBERON:0035827,right adrenal gland cortex
UPHENO:0008312,increased multicellular organism mass
HGNC:26928,CDV3
HP:0000348,High forehead
MONDO:0007841,coxopodopatellar syndrome
HP:0000837,Increased circulating gonadotropin level
HGNC:17171,LOXL4
HP:0000473,Torticollis
HGNC:2265,COX4I1
HGNC:3033,ATN1
GO:0035973,aggrephagy
CHEBI:15891,taurine
HGNC:29918,NDUFAF3
HGNC:17070,SWAP70
MP:0010552,abnormal HV interval
HGNC:15506,TSEN34
MP:0020870,decreased thigmotaxis
MP:0003245,abnormal GABAergic neuron morphology
HGNC:9606,PTH
HGNC:2873,CYB5R3
HGNC:14215,TRIM55
CL:0002614,neuron of the substantia nigra
Xenbase:XB-GENE-5961869,ndufa13
UBERON:0002286,third ventricle
HGNC:84,ACACA
MONDO:0005797,HIV wasting syndrome
HP:0011110,Recurrent tonsillitis
MGI:3839772,Hfe<sup>tm1Gfn</sup>/Hfe<sup>tm1Gfn</sup>  [background:] involves: 129P2/OlaHsd * C57BL/6
HP:0003380,Decreased number of peripheral myelinated nerve fibers
MP:0020898,abnormal expression of locomotor sensitization to cocaine
HP:0003323,Progressive muscle weakness
CLINVAR:207239,NM_001042537.1(SLC9A6):c.643G>A (p.Ala215Thr)
MGI:109132,Snap91
MONDO:0014421,glucocorticoid resistance
HP:0002350,Cerebellar cyst
HGNC:2362,CRK
MONDO:0017399,"frontotemporal dementia, right temporal atrophy variant"
HP:0032845,Focal aware epileptic spasm
MGI:105313,Cit
EMAPA:35835,substantia nigra
MP:0021024,abnormal cerebrospinal fluid physiology
HGNC:7090,MICA
HGNC:6254,KCNH5
HP:0002011,Morphological central nervous system abnormality
EMAPA:35668,patella
HP:0001943,Hypoglycemia
MONDO:0042965,Machado-Joseph disease type 5
HGNC:4399,RACK1
UPHENO:0080037,increased biological_process in pelvic complex
HGNC:30074,POLR3A
MGI:1100526,Nr2e1
UBERON:0005976,ansiform lobule crus I
NCBITaxon:10090,Mus musculus
HP:0004493,Craniofacial hyperostosis
HP:0000497,Globe retraction and deviation on abduction
MGI:3624685,Mecp2<sup>tm1Jae</sup>/Y Tg(Camk2a-cre)93Kln/0  [background:] involves: 129S4/SvJae * BALB/c * C57BL/6 * CBA/J
UPHENO:0088320,abnormally decreased number of pyramidal neuron in the Ammon's horn
GO:0098609,cell-cell adhesion
HP:0000007,Autosomal recessive inheritance
CL:1001579,cerebral cortex glial cell
UBERON:0010709,pelvic complex
MONDO:0011264,torsion dystonia 6
HP:0012520,Dilation of Virchow-Robin spaces
HP:0008850,Severe postnatal growth retardation
GO:0008320,protein transmembrane transporter activity
HGNC:4279,GJA5
MONDO:0010529,X-linked spinocerebellar ataxia type 3
MGI:1201779,Hnrnph2
MGI:3694681,Tg(HDexon1)62Gpb/0  [background:] B6CBA-Tg(HDexon1)62Gpb/1J
MGI:104726,Cplx2
HGNC:9196,POLR2I
HGNC:16844,CREB5
MONDO:0002254,syndromic disease
MP:0003248,loss of glutamate neurons
HGNC:560,AP1S2
MGI:105388,Cdkn2c
MONDO:0000594,pervasive developmental disorder
MGI:2389177,Lrrtm3
PomBase:SPAC1687.12c,coq4
HGNC:2661,DAB1
MONDO:0010879,CODAS syndrome
HP:0011153,Focal motor seizure
MGI:3772884,Tg(Prnp-TBP*)71-27Xjl/0  [background:] FVB/N-Tg(Prnp-TBP*)71-27Xjl
HP:0001260,Dysarthria
HP:0100299,Muscle fiber inclusion bodies
MP:0021091,abnormal dorsal interneuron morphology
Xenbase:XB-GENE-6455809,sox15
HGNC:2505,CTLA4
HP:0001156,Brachydactyly
HGNC:2979,DNMT3B
HP:0001773,Short foot
HP:0000958,Dry skin
MGI:3578227,S1pr5<sup>tm1Club</sup>/S1pr5<sup>tm1Club</sup>  [background:] involves: 129P2/OlaHsd * C57BL/6J
MP:0001394,circling
CLINVAR:125980,NC_000013.11:g.32316497_32316498insT
UBERON:0036145,glymphatic system
MONDO:0018306,Griscelli syndrome
UBERON:0001875,globus pallidus
MP:0009971,decreased hippocampus pyramidal cell number
HP:0008207,Primary adrenal insufficiency
MGI:106299,Slx4
MGI:107876,Uqcrc1
HP:0002089,Pulmonary hypoplasia
MGI:2444609,Nlgn3
MGI:1333815,Cx3cr1
GO:0042066,perineurial glial growth
MONDO:0010435,"nystagmus 6, congenital, X-linked"
UBERON:0002106,spleen
HGNC:9119,PMPCB
HP:0031629,Impaired tandem gait
MGI:4822571,Tg(CMV-ATXN3*94Q)94Pama/0  [background:] B6.FVB-Tg(CMV-ATXN3*94Q)94Pama
HP:0000364,Hearing abnormality
MGI:5565691,Tg(UBC-GFP/HTT*84Q)22Shya/0  [background:] involves: FVB
MP:0012314,enhanced learning
HGNC:20800,SLC35D1
MGI:98849,Tshr
HP:0007249,Decreased number of small peripheral myelinated nerve fibers
MONDO:0019262,juvenile neuronal ceroid lipofuscinosis
HGNC:18002,TOMM22
HP:0002451,Limb dystonia
MONDO:0957779,neurodevelopmental disorder with language delay and variable cognitive abnormalities
MONDO:0008617,inflammatory bowel disease 11
MONDO:0012868,"thrombophilia due to protein S deficiency, autosomal dominant"
HGNC:26404,NADK2
MGI:103177,Mpz
FB:FBgn0001223,Hsp22
HGNC:20947,TOMM20
MONDO:0010827,retinitis pigmentosa 14
HGNC:2527,CTSB
HP:0010837,Decreased circulating ceruloplasmin concentration
MGI:2136690,Cers1
HGNC:15917,PLCB1
GO:0062023,collagen-containing extracellular matrix
HGNC:26559,ZFYVE27
MONDO:0010717,pyruvate dehydrogenase E1-alpha deficiency
HGNC:8857,PEX16
MP:0004077,abnormal striatum morphology
MGI:3588420,Hjv<sup>tm1Nca</sup>/Hjv<sup>tm1Nca</sup>  [background:] involves: 129S4/SvJae * 129S6/SvEvTac
MGI:3617307,Abcd1<sup>tm1Kds</sup>/Y  [background:] involves: 129S4/SvJae * C57BL/6J
HGNC:14129,EHMT2
MGI:104750,Nrcam
MGI:3815023,Fmr1<sup>tm2Cgr</sup>/Y  [background:] involves: 129P2/OlaHsd * C57BL/6J * FVB
GO:0005811,lipid droplet
MGI:97005,Mmp12
MGI:97622,Pln
HP:0012717,Severe conductive hearing impairment
MP:0011380,enlarged brain ventricles
HGNC:556,AP1G2
MGI:106485,Ccdc92
HP:0001537,Umbilical hernia
HGNC:21406,RARS2
GO:0001654,eye development
HP:0000752,Hyperactivity
MGI:1920177,Hepacam
HP:0000632,Lacrimation abnormality
HP:0007646,Absent lower eyelashes
HP:0001276,Hypertonia
HP:0000565,Esotropia
MGI:103298,Apobec1
HP:0003130,Abnormal peripheral myelination
HGNC:16999,CLP1
MONDO:0011638,neuroferritinopathy
HGNC:2295,CP
HGNC:2746,DDX5
GO:2000304,positive regulation of ceramide biosynthetic process
MONDO:0010806,retinitis pigmentosa 13
HGNC:11359,STAR
HGNC:10872,ST3GAL5
HP:0000175,Cleft palate
HP:0006644,Thoracic dysplasia
HP:0100704,Cerebral visual impairment
MGI:97367,Nppa
MONDO:0012216,foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome
MONDO:0017732,"alpha-mannosidosis, infantile form"
HGNC:11071,SLC9A1
UPHENO:0086916,abnormal substantia nigra morphology
HGNC:2739,DHX16
HGNC:8620,PAX6
MGI:3720946,Tg(APP695)3Dbo/0 Tg(PSEN1dE9)S9Dbo/0  [background:] involves: 129S1/Sv * 129X1/SvJ * C3H/HeJ * C57BL/6J
HP:0034392,Joint contracture
HP:0000556,Retinal dystrophy
MP:0000886,abnormal cerebellar granule layer morphology
HGNC:3518,EXTL3
MONDO:0010747,X-linked dystonia-parkinsonism
HGNC:890,AUH
HP:0002362,Shuffling gait
HP:0002218,Silver-gray hair
HP:0001421,Abnormality of the musculature of the hand
UPHENO:0080574,decreased extra-ocular muscle strength
HP:0033206,Hyperactive Achilles reflex
MP:0003311,aminoaciduria
MGI:2668533,Hprt1<sup>tm4Detl</sup>/Y  [background:] involves: 129S1/Sv * 129X1/SvJ * C57BL/6J
MGI:102949,Foxn1
MONDO:0012334,hereditary spastic paraplegia 29
HP:0100705,Abnormal glial cell morphology
HGNC:20667,TXNRD3
HP:0002936,Distal sensory impairment
MGI:3698039,Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1
NBO:0000119,impulsive behavior
HGNC:4685,GUCY1A1
HP:0000980,Pallor
MP:0003729,abnormal photoreceptor outer segment morphology
MONDO:0014800,progressive scapulohumeroperoneal distal myopathy
HGNC:16902,BCKDK
MGI:107684,Plxna2
UBERON:0001605,ciliary muscle
MONDO:0009772,oculorenocerebellar syndrome
HP:0031007,Orofacial action-specific dystonia induced by speech
HGNC:14581,PINK1
UPHENO:0013962,hindbrain atrophy
MP:0020387,abnormal radial glial cell number
MGI:5806789,Tg(Thy1-SNCA*E57K)16Ema/0  [background:] involves: C57BL/6 * DBA/2
HP:0032828,Neonatal bilateral symmetric tonic seizure
HP:0011932,Abnormal superior cerebellar peduncle morphology
HP:0012196,Cheyne-Stokes respiration
MGI:107577,Wbp1l
MP:0004924,abnormal behavior
HGNC:5275,KAT5
HP:0030216,Inertia
UBERON:0001150,body of pancreas
MONDO:0008947,bilateral striopallidodentate calcinosis
HP:0000272,Malar flattening
HGNC:13032,ZNF24
HGNC:9153,PNKD
HP:0010952,Mild fetal ventriculomegaly
UPHENO:0080042,increased biological_process in basal ganglion
MGI:4840094,Nf1<sup>tm1Par</sup>/Nf1<sup>+</sup> Pten<sup>tm1Hwu</sup>/Pten<sup>+</sup> Trp53<sup>tm1Tyj</sup>/Trp53<sup>+</sup> Tg(GFAP-cre)25Mes/0  [background:] involves: 129S1/Sv * 129S2/SvPas * 129S4/SvJae * 129X1/SvJ * FVB/N
HP:0002470,Nonprogressive cerebellar ataxia
MGI:1926555,Mapk8ip2
WB:WBGene00000248,ben-1
MGI:5695752,Hap1<sup>tm2Xjl</sup>/Hap1<sup>tm2Xjl</sup> Tg(Camk2a-cre)159Kln/0  [background:] involves: 129S6/SvEvTac * BALB/c * C57BL/6
MONDO:0002320,congenital nervous system disorder
HGNC:13797,PRX
MP:0010050,hypermyelination
HP:0012081,Enlarged cerebellum
MONDO:0012177,posterior column ataxia-retinitis pigmentosa syndrome
MGI:2181486,Kcne1<sup>tm1Sfh</sup>/Kcne1<sup>tm1Sfh</sup>  [background:] involves: 129S1/Sv
GO:0005783,endoplasmic reticulum
HP:0001706,Endocardial fibroelastosis
HGNC:11546,TAF13
HGNC:12461,UBAP1
MONDO:0009300,Perrault syndrome 1
HP:0012156,Hemophagocytosis
MP:0009992,abnormal cerebellum vermis lobule IX morphology
HP:0000498,Blepharitis
EMAPA:36576,ventral striatum
HGNC:12713,VPS41
MGI:7260147,Adcy3<sup>tm1Drs</sup>/Adcy3<sup>tm1Drs</sup>  [background:] involves: 129X1/SvJ * C57BL/6J
MGI:104626,Strbp
HP:0007675,Progressive night blindness
MGI:3665286,"Tg(APPswe,PSEN1dE9)85Dbo/0  [background:] B6;C3-Tg(APPswe,PSEN1dE9)85Dbo/Mmjax"
HP:0000319,Smooth philtrum
EMAPA:36652,levator palpebrae superioris
HGNC:10451,RRM1
HP:0008049,Abnormality of the extraocular muscles
UBERON:0002084,heart left ventricle
MGI:105925,Cdo1
GO:0000922,spindle pole
HP:0032857,Focal aware motor seizure with negative myoclonus
SGD:S000005015,LAT1
MGI:102718,Vav2
MONDO:0019251,oligosaccharidosis
HGNC:12269,TREX1
HGNC:2518,CTNS
MP:0020405,taurinuria
HGNC:8579,PAFAH2
MP:0000558,abnormal tibia morphology
MONDO:0017175,Machado-Joseph disease type 2
MONDO:0008838,ataxia - deafness - intellectual disability syndrome
MONDO:0007325,"choreoathetosis, familial inverted"
MONDO:0014959,"mitochondrial DNA depletion syndrome 12A (cardiomyopathic type), autosomal dominant"
HP:0002457,Abnormal head movements
MP:0001672,abnormal embryo development
HGNC:16821,NOP14
CL:0000746,cardiac muscle cell
MP:0001513,limb grasping
HGNC:13825,ASPSCR1
HP:0000722,Compulsive behaviors
MP:0003464,abnormal single cell response threshold
MP:0001409,increased stereotypic behavior
EMAPA:18555,cerebellum intraventricular portion
ZFIN:ZDB-FISH-190212-2,abcd1<sup>zc92/zc92</sup>
MGI:107202,Atm
HP:0010543,Opsoclonus
MGI:1928478,Brinp1
HP:0010920,Zonular cataract
MGI:1306780,Egr3
MONDO:0030990,Kohlschutter-Tonz syndrome-like
HP:0002638,Superficial thrombophlebitis
MGI:99918,Mecp2
HP:0002131,Episodic ataxia
HGNC:18858,PIGM
MONDO:0008763,Alstrom syndrome
MGI:104993,Lepr
MGI:1099804,Hip1
HGNC:19691,MECR
MONDO:0015140,early-onset autosomal dominant Alzheimer disease
MP:0001898,abnormal long-term depression
HGNC:14034,MRPL37
UBERON:0010011,collection of basal ganglia
HP:0001284,Areflexia
HP:0030047,Abnormal lateral ventricle morphology
MGI:103076,Vdr
HP:0032662,Focal-onset seizure evolving into bilateral convulsive status epilepticus
MGI:99698,Clock
MONDO:0012321,Alzheimer disease 10
HGNC:14289,NLGN3
UPHENO:0076296,extra-ocular muscle fibrosis
MP:0002089,abnormal postnatal growth/weight/body size
UPHENO:0082749,Decreased heart right ventricle mass
HP:0000729,Autistic behavior
MONDO:0020102,hereditary stomatocytosis
UBERON:0002167,right lung
CL:0000107,autonomic neuron
ZFA:0000861,ventral oblique extraocular muscle
GO:0007033,vacuole organization
MGI:3603566,Man2b1<sup>tm1Psa</sup>/Man2b1<sup>tm1Psa</sup>  [background:] involves: 129 * C57BL/6J
HGNC:12637,KDM6A
MP:0004567,decreased myocardial fiber number
UBERON:0000468,multicellular organism
HP:0001949,Hypokalemic alkalosis
MGI:1298204,Ppt1
HP:0001265,Hyporeflexia
UBERON:0014890,right hemisphere of cerebellum
MONDO:0010382,fragile X-associated tremor/ataxia syndrome
MGI:107423,Numb
HGNC:2652,CYP7B1
GO:0031393,negative regulation of prostaglandin biosynthetic process
HP:0000745,Diminished motivation
HP:3000072,Abnormal levator palpebrae superioris morphology
HP:0032898,Focal automatism seizure
HGNC:8768,AIFM1
HGNC:575,AP4S1
MONDO:0011872,Griscelli syndrome type 2
MGI:5467984,Atxn2<sup>tm2.1Aub</sup>/Atxn2<sup>tm2.1Aub</sup>  [background:] B6.129S2-Atxn2<sup>tm2.1Aub</sup>
HP:0011516,Achromatopsia
MONDO:0012505,"pigmented nodular adrenocortical disease, primary, 2"
HP:0007158,Progressive extrapyramidal muscular rigidity
MP:0002958,cerebral aqueductal stenosis
MONDO:0013659,microcephaly-capillary malformation syndrome
MP:0004171,abnormal pallium development
HGNC:7413,MTAP
HP:0006915,Inability to walk by childhood/adolescence
MGI:5634093,Tg(Mbp-SNCA)29Ema/0  [background:] involves: C57BL/6 * DBA/2
HP:0001436,Abnormality of the foot musculature
HP:0012444,Brain atrophy
EMAPA:17789,cerebellum marginal layer
HGNC:1065,BLZF1
UPHENO:0074383,abnormally decreased rate of vertical activity
MONDO:0100517,PSAP-related sphingolipidosis
HP:0008619,Bilateral sensorineural hearing impairment
HGNC:682,ARHGEF2
HGNC:4691,GUCY2F
HP:0033063,Shortened sleep cycle
HP:5200241,Recurrent maladaptive behavior
MONDO:0100435,Schwartz-Jampel syndrome type 1
MGI:103035,Stat5b
UPHENO:0085516,abnormally increased number of retinal ganglion cell
HGNC:4962,HLA-E
HGNC:4512,ADGRG1
HGNC:10588,SCN2A
MGI:3772883,Tg(Prnp-TBP*)71-16Xjl/0  [background:] FVB/N-Tg(Prnp-TBP*)71-16Xjl
GO:0007637,proboscis extension reflex
MGI:3639519,Tg(Myh6-Acsl1)M13Jesc/0  [background:] FVB/N-Tg(Myh6-Acsl1)M13Jesc
MONDO:0011963,Joubert syndrome 2
MONDO:0011035,neurofibromatosis-Noonan syndrome
HP:0002310,Orofacial dyskinesia
