0,1,2,3
"{'id': 'HP:0200147', 'label': 'Neuronal loss in basal ganglia'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002420', 'label': 'basal ganglion'}",{'notes': 'second_layer'}
"{'id': 'HP:0200147', 'label': 'Neuronal loss in basal ganglia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002538', 'label': 'Abnormal cerebral cortex morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0088330', 'label': 'abnormally decreased number of neuron in the cerebral cortex'}",{'notes': 'second_layer'}
"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'label': 'biolink:related_to'},"{'id': 'CL:0000540', 'label': 'neuron'}",{'notes': 'second_layer'}
"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0000956', 'label': 'cerebral cortex'}",{'notes': 'second_layer'}
"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013784', 'label': 'neonatal-onset encephalopathy with rigidity and seizures'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012719', 'label': 'combined PSAP deficiency'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11584', 'label': 'TBK1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11079', 'label': 'SLC9A6'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:2976', 'label': 'DNMT1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:2531', 'label': 'CTSF'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11280', 'label': 'SQSTM1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007190', 'label': 'Neuronal loss in the cerebral cortex'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12649', 'label': 'VAPB'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12309', 'label': 'ZNHIT3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11139', 'label': 'SNCAIP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:16873', 'label': 'FIG4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10604', 'label': 'SCO2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0200147', 'label': 'Neuronal loss in basal ganglia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10604', 'label': 'SCO2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11581', 'label': 'TBCD'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11588', 'label': 'TBP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002529', 'label': 'Neuronal loss in central nervous system'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000788', 'label': 'abnormal cerebral cortex morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0004077', 'label': 'abnormal striatum morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0003633', 'label': 'abnormal nervous system physiology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001513', 'label': 'limb grasping'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0004191', 'label': 'neuronal intranuclear inclusions'}",{'notes': 'second_layer'}
"{'id': 'MGI:3698039', 'label': 'Htt<sup>tm4Mem</sup>/Htt<sup>tm4Mem</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * CD-1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0008462', 'label': 'abnormal medium spiny neuron morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000268', 'label': 'dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000727', 'label': 'Frontal lobe dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002439', 'label': 'Frontolimbic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0007123', 'label': 'Subcortical dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0030219', 'label': 'Semantic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013584', 'label': 'hereditary sensory neuropathy-deafness-dementia syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007488', 'label': 'Lewy body dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011562', 'label': 'autosomal dominant Parkinson disease 4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0014975', 'label': 'autosomal recessive spastic paraplegia type 78'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0008083', 'label': 'ceroid lipofuscinosis, neuronal, 4 (Kufs type)'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010200', 'label': 'Wilson disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009267', 'label': 'Gaucher disease type III'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009610', 'label': '3-methylglutaconic aciduria type 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0001627', 'label': 'dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007104', 'label': 'amyotrophic lateral sclerosis-parkinsonism-dementia complex'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0017276', 'label': 'frontotemporal dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0017161', 'label': 'frontotemporal dementia with motor neuron disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0018696', 'label': 'corticobasal syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0076676', 'label': 'increased glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001507', 'label': 'Growth abnormality'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100705', 'label': 'Abnormal glial cell morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0006990', 'label': 'Myelin-dependent gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002134', 'label': 'Abnormal basal ganglia morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002420', 'label': 'basal ganglion'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080040', 'label': 'increased glial cell growth in basal ganglion'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0045007', 'label': 'Abnormal substantia nigra morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002038', 'label': 'substantia nigra'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001317', 'label': 'Abnormal cerebellum morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002037', 'label': 'cerebellum'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080036', 'label': 'increased glial cell growth in cerebellum'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080034', 'label': 'increased glial cell growth in substantia nigra'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0032678', 'label': 'developmental and epileptic encephalopathy, 71'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013784', 'label': 'neonatal-onset encephalopathy with rigidity and seizures'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009644', 'label': 'sulfite oxidase deficiency due to molybdenum cofactor deficiency type B'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009561', 'label': 'alpha-mannosidosis'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0025037', 'label': 'Hypothalamic gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0033715', 'label': 'Hippocampal sclerosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11584', 'label': 'TBK1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12509', 'label': 'UBQLN2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:19693', 'label': 'COQ4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0033715', 'label': 'Hippocampal sclerosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:21062', 'label': 'FARS2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:21062', 'label': 'FARS2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11280', 'label': 'SQSTM1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:574', 'label': 'AP4M1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000788', 'label': 'abnormal cerebral cortex morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0008143', 'label': 'abnormal dendrite morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0002912', 'label': 'abnormal excitatory postsynaptic potential'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001406', 'label': 'abnormal gait'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0003313', 'label': 'abnormal locomotor activation'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0004077', 'label': 'abnormal striatum morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:3723505', 'label': 'Tg(HD)63Aron/?  [background:] involves: C57BL/6 * SJL'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0003234', 'label': 'enhanced NMDA-mediated synaptic currents'}",{'notes': 'second_layer'}
