0,1,2,3
"{'id': 'MONDO:0001627', 'label': 'dementia'}",{'label': 'biolink:related_to'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0011057', 'label': 'cerebrovascular disorder'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0003499', 'label': 'brain blood vessel'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:related_to'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0001627', 'label': 'dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007088', 'label': 'Alzheimer disease type 1'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015140', 'label': 'early-onset autosomal dominant Alzheimer disease'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007089', 'label': 'Alzheimer disease 2'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015547', 'label': 'hereditary dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007089', 'label': 'Alzheimer disease 2'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0024237', 'label': 'inherited neurodegenerative disorder'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007182', 'label': 'Machado-Joseph disease'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015548', 'label': 'Huntington disease-like syndrome'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0018591', 'label': 'ITM2B amyloidosis'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0001627', 'label': 'dementia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10555', 'label': 'ATXN2'}",{'label': 'biolink:contributes_to'},"{'id': 'MONDO:0008458', 'label': 'spinocerebellar ataxia type 2'}",{'notes': 'second_layer'}
"{'id': 'HGNC:17158', 'label': 'PLD3'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0033481', 'label': 'spinocerebellar ataxia 46'}",{'notes': 'second_layer'}
"{'id': 'HGNC:8820', 'label': 'PDYN'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0012449', 'label': 'spinocerebellar ataxia type 23'}",{'notes': 'second_layer'}
"{'id': 'HGNC:315', 'label': 'AFG3L2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0012450', 'label': 'spinocerebellar ataxia type 28'}",{'notes': 'second_layer'}
"{'id': 'HGNC:3214', 'label': 'EEF2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0012246', 'label': 'spinocerebellar ataxia type 26'}",{'notes': 'second_layer'}
"{'id': 'HGNC:3596', 'label': 'FAT2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9305', 'label': 'PPP2R2B'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011439', 'label': 'spinocerebellar ataxia type 12'}",{'notes': 'second_layer'}
"{'id': 'HGNC:8804', 'label': 'PDGFRB'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014004', 'label': 'basal ganglia calcification, idiopathic, 4'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4010', 'label': 'FUS'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011951', 'label': 'amyotrophic lateral sclerosis type 6'}",{'notes': 'second_layer'}
"{'id': 'HGNC:28337', 'label': 'C9orf72'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0007105', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 1'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9039', 'label': 'PLA2G6'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0013060', 'label': 'autosomal recessive Parkinson disease 14'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12827', 'label': 'XPR1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014628', 'label': 'basal ganglia calcification, idiopathic, 6'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12335', 'label': 'TRPC3'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014626', 'label': 'spinocerebellar ataxia type 41'}",{'notes': 'second_layer'}
"{'id': 'HGNC:1388', 'label': 'CACNA1A'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0008457', 'label': 'spinocerebellar ataxia type 6'}",{'notes': 'second_layer'}
"{'id': 'HGNC:19141', 'label': 'TTBK2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011464', 'label': 'spinocerebellar ataxia type 11'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11584', 'label': 'TBK1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014641', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 4'}",{'notes': 'second_layer'}
"{'id': 'HP:0010553', 'label': 'Oculogyric crisis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0012048', 'label': 'Oromandibular dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0012049', 'label': 'Laryngeal dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001618', 'label': 'Dysphonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0012049', 'label': 'Laryngeal dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0004373', 'label': 'Focal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0004373', 'label': 'Focal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0031007', 'label': 'Orofacial action-specific dystonia induced by speech'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0031008', 'label': 'Lingual dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0031960', 'label': 'Arm dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002451', 'label': 'Limb dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0031959', 'label': 'Leg dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002451', 'label': 'Limb dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0032005', 'label': 'Hemidystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002544', 'label': 'Retrocollis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000473', 'label': 'Torticollis'}",{'notes': 'second_layer'}
"{'id': 'HP:0000643', 'label': 'Blepharospasm'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000643', 'label': 'Blepharospasm'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0031879', 'label': 'Abnormal eyelid physiology'}",{'notes': 'second_layer'}
"{'id': 'HP:0000473', 'label': 'Torticollis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0011006', 'label': 'Abnormal morphology of the musculature of the neck'}",{'notes': 'second_layer'}
"{'id': 'HP:0000473', 'label': 'Torticollis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0011442', 'label': 'Abnormal central motor function'}",{'notes': 'second_layer'}
"{'id': 'HP:0000473', 'label': 'Torticollis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100022', 'label': 'Abnormality of movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0001304', 'label': 'Torsion dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002268', 'label': 'Paroxysmal dystonia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002356', 'label': ""Writer's cramp""}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0004373', 'label': 'Focal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4315', 'label': 'GLE1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4379', 'label': 'GNA11'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002356', 'label': ""Writer's cramp""}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002530', 'label': 'Axial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0031008', 'label': 'Lingual dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012049', 'label': 'Laryngeal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012179', 'label': 'Craniofacial dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0004373', 'label': 'Focal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4388', 'label': 'GNAL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000473', 'label': 'Torticollis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4389', 'label': 'GNAO1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4392', 'label': 'GNAS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012049', 'label': 'Laryngeal dystonia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4318', 'label': 'GLI2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002451', 'label': 'Limb dystonia'}",{'notes': 'second_layer'}
"{'id': 'HP:0030219', 'label': 'Semantic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000268', 'label': 'dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000727', 'label': 'Frontal lobe dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100543', 'label': 'Cognitive impairment'}",{'notes': 'second_layer'}
"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002344', 'label': 'Progressive neurologic deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0002361', 'label': 'Psychomotor deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0002439', 'label': 'Frontolimbic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002333', 'label': 'Motor deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0007064', 'label': 'Progressive language deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002344', 'label': 'Progressive neurologic deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0007272', 'label': 'Progressive psychomotor deterioration'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002344', 'label': 'Progressive neurologic deterioration'}",{'notes': 'second_layer'}
