id,label
MP:0003633,abnormal nervous system physiology
MGI:5517669,Snca<sup>tm1.1Koks</sup>/Snca<sup>+</sup>  [background:] either: B6.129P2-Snca<sup>tm1.1Koks</sup> or (involves: 129P2/OlaHsd * C57BL/6)
MONDO:0010808,fatal familial insomnia
MONDO:0010970,"cardiac malformation, cleft lip/palate, microcephaly, and digital anomalies"
HGNC:713,ARSA
MONDO:0014874,"pontocerebellar hypoplasia, type 2F"
GO:0060041,retina development in camera-type eye
MONDO:0014662,congenital insensitivity to pain-hypohidrosis syndrome
HP:0000658,Eyelid apraxia
HGNC:4196,GCKR
Reactome:R-DRE-500753,Pyrimidine biosynthesis
HP:0006955,Olivopontocerebellar hypoplasia
HGNC:24452,DCP2
HGNC:19696,GRPEL1
HGNC:2873,CYB5R3
HGNC:29314,CACHD1
HGNC:16287,NFU1
MONDO:0015427,paroxysmal dyskinesia
MGI:3778628,Vangl2<sup>Lp</sup>/Vangl2<sup>+</sup>  [background:] involves: A
MGI:3040640,Pex2<sup>tm1Plf</sup>/Pex2<sup>tm1Plf</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * C57BL/6
MGI:5052112,Tg(Mapt-MAPT*)#Hanr/0  [background:] involves: BALB/c * C57BL/6
HP:0001338,Partial agenesis of the corpus callosum
MONDO:0018696,corticobasal syndrome
MGI:97594,Prkacb
HP:0200127,Atrial cardiomyopathy
CLINVAR:143549,NM_001110792.2(MECP2):c.408G>C (p.Leu136Phe)
MGI:103010,Epb41l1
HP:0011166,Focal myoclonic seizure
HGNC:6572,LGI1
MONDO:0011551,TH-deficient dopa-responsive dystonia
HP:0003565,Elevated erythrocyte sedimentation rate
CHEBI:35842,antirheumatic drug
HGNC:3046,PIGP
MGI:92356,Csde1
HP:0001643,Patent ductus arteriosus
HGNC:4922,HK1
HP:0002027,Abdominal pain
HP:0000193,Bifid uvula
HGNC:961,BAZ1B
HP:0007158,Progressive extrapyramidal muscular rigidity
HGNC:4824,HBA2
EMAPA:18555,cerebellum intraventricular portion
HP:0002549,Deficit in phonologic short-term memory
HP:0001000,Abnormality of skin pigmentation
GO:0034205,amyloid-beta formation
UPHENO:0080596,abnormal impulsive behavior
MONDO:0011728,benign essential blepharospasm
Reactome:R-XTR-211945,Phase I - Functionalization of compounds
MP:0014237,decreased tumor-free survival time
WB:WBGene00022394,natb-1
HP:0003768,Periodic paralysis
HP:0009926,Epiphora
MONDO:0020836,"autism, susceptiblity to"
HGNC:9707,NECTIN2
HGNC:6867,MAP4K5
MP:0005402,abnormal action potential
MONDO:0025699,Coffin-Siris syndrome 12
MONDO:0060671,"epilepsy, juvenile myoclonic, susceptibility to, 10"
ZFIN:ZDB-FISH-200326-3,pycr1a<sup>cy51/cy51</sup> (AB)
HGNC:7436,MTHFR
MONDO:0014475,spinocerebellar ataxia type 40
HGNC:17994,TRPM7
HGNC:2933,DMPK
ZFIN:ZDB-GENE-040426-1792,uqcrc1
HGNC:1787,CDKN2A
GO:0004118,cGMP-stimulated cyclic-nucleotide phosphodiesterase activity
MP:0001396,unidirectional circling
GO:0002282,microglial cell activation involved in immune response
MONDO:0011464,spinocerebellar ataxia type 11
HGNC:7029,MET
MONDO:0006811,intracranial hypotension
CL:0012001,neuron of the forebrain
HP:0032815,Neonatal electro-clinical myoclonic seizure
MONDO:0011181,"fibrosis of extraocular muscles, congenital, 2"
ZFIN:ZDB-GENE-091204-32,nsmfa
HP:0007024,Pseudobulbar paralysis
CHEBI:82979,"1-(4-{[2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)-4-isopropylpiperazine"
CHEBI:144644,a tetracycline zwitterion
MONDO:0007473,Duane retraction syndrome
HP:0003390,Sensory axonal neuropathy
MONDO:0005347,hypertriglyceridemia
HP:0012444,Brain atrophy
MGI:5532923,Tor1a<sup>tm2Wtd</sup>/Tor1a<sup>+</sup>  [background:] B6.129S1-Tor1a<sup>tm2Wtd</sup>
GO:0006661,phosphatidylinositol biosynthetic process
MONDO:0014963,Shashi-Pena syndrome
MGI:3605770,Htt<sup>tm1Szi</sup>/Htt<sup>tm2Szi</sup> Tg(Camk2a-cre)2Szi/0  [background:] involves: 129S/SvEv * 129S1/Sv * C57BL/6 * CBA
HGNC:3594,FASN
GO:0008021,synaptic vesicle
MGI:2446589,Abcd1<sup>tm1Kds</sup>/Y  [background:] either: (involves: 129S4/SvJae * C57BL/6) or (involves: 129/Sv * 129S4/SvJae * C57BL/6)
ZFIN:ZDB-FISH-150901-8233,vps18<sup>hi2499aTg</sup>
CL:0000598,pyramidal neuron
HGNC:6563,LGALS3
MONDO:0033480,spinocerebellar ataxia 45
UBERON:0002567,basal part of pons
MGI:5306241,Mecp2<sup>tm1.1Jae</sup>/Y  [background:] involves: 129S4/SvJae * C57BL/6
CHEBI:18344,kynurenic acid
MGI:107489,Phex
CL:0000626,olfactory granule cell
GO:0005515,protein binding
HGNC:5301,HTR6
SGD:S000005496,PFK27
HGNC:3010,DPP6
HGNC:25969,DEF8
MONDO:0042980,Westphal disease
MONDO:0019257,hemochromatosis type 2
CHEBI:66924,creatinate
HGNC:26052,INTS11
HGNC:11370,STAU1
CL:0000083,epithelial cell of pancreas
UPHENO:0014082,hippocampal formation atrophy
HGNC:23077,OTUB1
MONDO:0060759,"neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures"
UBERON:0002250,popliteal artery
GO:0020037,heme binding
HP:0002033,Poor suck
NCBIGene:537043,DRD3
HP:0000511,Vertical supranuclear gaze palsy
HP:0000980,Pallor
HP:0002064,Spastic gait
HGNC:10896,SKI
UPHENO:0080043,increased glial cell growth in hypothalamus
OBA:2001002,age of onset of urinary bladder carcinoma
HP:0032713,Focal impaired awareness motor seizure with version
HGNC:3312,ELAVL1
GO:0090158,endoplasmic reticulum membrane organization
HGNC:18550,IER3IP1
HGNC:28883,PPA2
HP:0012047,Hemeralopia
HP:0008504,Moderate sensorineural hearing impairment
HGNC:395,ALAD
HGNC:17296,RRM2B
MONDO:0005134,experimental autoimmune encephalomyelitis
HP:0002334,Abnormal cerebellar vermis morphology
HGNC:6502,RPSA
MONDO:0008856,immunodeficiency 27A
GO:0032815,negative regulation of natural killer cell activation
HP:0002173,Hypoglycemic seizures
CHEBI:27656,camptothecin
HGNC:9153,PNKD
MONDO:0859324,"developmental delay, language impairment, and ocular abnormalities"
MONDO:0012477,retinitis pigmentosa 33
MONDO:0013584,hereditary sensory neuropathy-deafness-dementia syndrome
GO:0007605,sensory perception of sound
HP:0012768,Neonatal asphyxia
HGNC:11908,TNFRSF11A
MP:0000792,abnormal cortical marginal zone morphology
CHEBI:18154,polysaccharide
CHEBI:16189,sulfate
MGI:5697374,Hdc<sup>tm1Nagy</sup>/Hdc<sup>+</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ
HGNC:26458,TEPSIN
GO:0090160,Golgi to lysosome transport
UBERON:0001377,quadriceps femoris
MONDO:0015905,syndromic dyslipidemia
HGNC:9200,POLRMT
MONDO:0010827,retinitis pigmentosa 14
HP:0007123,Subcortical dementia
HP:0001376,Limitation of joint mobility
Reactome:R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds"
HP:0009765,Low hanging columella
HGNC:13740,SNTG1
MONDO:0012153,Alzheimer disease 9
HGNC:9026,PKP4
MONDO:0013576,recurrent infections associated with rare immunoglobulin isotypes deficiency
CLINVAR:421342,NC_000013.11:g.32316475del
HP:0032388,Periventricular nodular heterotopia
MP:0001392,abnormal locomotor behavior
CHEBI:27961,"1,8-cineole"
HP:0004303,Abnormal muscle fiber morphology
CLINVAR:219896,NM_000059.4(BRCA2):c.632-3C>G
MGI:98869,Tuba1a
CHEBI:134396,secondary allylic alcohol
HGNC:2518,CTNS
CHEBI:38824,fluorocarbon
HGNC:8982,PIK3R4
HGNC:16758,COPS7A
MGI:104563,Napa
HGNC:8021,NT5E
HGNC:8851,PEX10
HGNC:6501,LAMP2
HP:0008954,Intrinsic hand muscle atrophy
HP:0031761,Infantile constant esotropia
HP:0012001,EEG with generalized polyspikes
MGI:3693880,Tg(SOD1*G93A)1Gur/0  [background:] B6.Cg-Tg(SOD1*G93A)1Gur/J
HGNC:30747,COPS2
HP:0032838,Neonatal unilateral epileptic spasm
HGNC:11953,TNR
HP:0000381,Stapes ankylosis
MONDO:0011175,Friedreich ataxia 2
HGNC:6855,MAP3K3
HP:0001838,Rocker bottom foot
MONDO:0013485,spinocerebellar ataxia type 35
MONDO:0011872,Griscelli syndrome type 2
GO:0000049,tRNA binding
MONDO:0004979,asthma
HGNC:333,AGT
NCBIGene:281002,AOC3
HP:0008936,Axial hypotonia
HP:0006801,Hyperactive deep tendon reflexes
MONDO:0012721,progressive myoclonic epilepsy type 3
MONDO:0800330,"myoclonic epilepsy, juvenile, 2"
HP:0004334,Dermal atrophy
NCBIGene:327690,NDUFB1
HP:0032687,Focal cognitive seizure with memory impairment
HP:0040202,Abnormal consumption behavior
HP:0000027,Azoospermia
HGNC:20452,INSIG2
MONDO:0005383,panic disorder
HGNC:218,ADAMTS2
HGNC:9970,RFC2
MP:0003312,abnormal locomotor coordination
MP:0001405,impaired coordination
HGNC:11522,TACC1
HGNC:17171,LOXL4
CHEBI:17688,(S)-nicotine
MONDO:0002046,alcohol abuse
HP:0003739,Myoclonic spasms
HGNC:28722,COQ5
HGNC:24035,APPL1
HGNC:24323,CARTPT
Reactome:R-DDI-71403,Citric acid cycle (TCA cycle)
HGNC:11923,TNFRSF8
HGNC:26035,SLC48A1
MGI:103022,Reln
HGNC:7504,MTX1
MONDO:0010524,X-linked sideroblastic anemia with ataxia
HGNC:25928,WDR73
MGI:6113845,Gatm<sup>m1Btlr</sup>/Gatm<sup>m1Btlr</sup>  [background:] C57BL/6J-Gatm<sup>m1Btlr</sup>
ZFIN:ZDB-GENE-141211-77,pimr181
UPHENO:0051894,abnormal blood creatinine level
MGI:3608686,Vangl2<sup>Lp</sup>/Vangl2<sup>+</sup>  [background:] LPT/LeJ
HP:0003355,Aminoaciduria
HP:0006879,Pontocerebellar atrophy
HP:0002321,Vertigo
HP:0032015,Dysmetric horizontal saccades
HGNC:16712,FBXW7
HGNC:4834,HBS1L
CHEBI:16480,nitric oxide
HP:0000104,Renal agenesis
MONDO:0016064,cleft palate
HGNC:362,AK2
MP:0013838,small caudate nucleus
HP:0008347,Decreased activity of mitochondrial complex IV
MONDO:0700002,ATP1A3-associated neurological disorder
HGNC:19034,MAST1
MONDO:0008024,"neuronopathy, distal hereditary motor, type 7A"
MONDO:0011783,ALG12-congenital disorder of glycosylation
UPHENO:0081582,abnormal pons morphology
CHEBI:17334,penicillin
HGNC:4236,GFER
HP:0011727,Peroneal muscle weakness
HGNC:12713,VPS41
MP:0005554,decreased circulating creatinine level
HGNC:17129,SLC39A4
HGNC:587,APEX1
HP:0006979,Sleep-wake cycle disturbance
HGNC:12461,UBAP1
HP:0011006,Abnormal morphology of the musculature of the neck
MGI:2653814,Vdac1<sup>tm1Wjc</sup>/Vdac1<sup>tm1Wjc</sup> Vdac3<sup>tm1Wjc</sup>/Vdac3<sup>tm1Wjc</sup>  [background:] involves: 129S7/SvEvBrd
MGI:1097716,Arx
CHEBI:474053,cefazolin
GO:0016328,lateral plasma membrane
HGNC:7672,NCOR1
MONDO:0005084,mental disorder
MP:0009990,abnormal cerebellum vermis lobule III morphology
TS:19,
CHEBI:30616,ATP(4-)
GO:0004112,cyclic-nucleotide phosphodiesterase activity
MONDO:0001976,chorea gravidarum
HP:0003401,Paresthesia
HP:0002305,Athetosis
HGNC:4283,GJB1
FB:FBgn0260397,Su(var)3-3
HGNC:1020,BCS1L
CHEBI:63580,ribavirin
HP:0011003,High myopia
MONDO:0013392,autosomal recessive spinocerebellar ataxia 10
HP:0001878,Hemolytic anemia
HP:0012043,Pendular nystagmus
HP:0000358,Posteriorly rotated ears
HP:0007048,Large basal ganglia
MGI:5825026,Slc6a8<sup>tm1.2Lbar</sup>/Y  [background:] involves: 129 * 129S1/Sv * C57BL/6J * C57BL/6N
HGNC:30871,MGAT4C
HP:0010993,Abnormal cerebral subcortex morphology
HP:0001421,Abnormality of the musculature of the hand
MGI:3702932,Slc6a3<sup>tm1(cre)Lrsn</sup>/Slc6a3<sup>+</sup> Tfam<sup>tm1Lrsn</sup>/Tfam<sup>tm1Lrsn</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * C57BL/6 * SJL
HGNC:25355,SLC30A10
HGNC:25951,AFTPH
HP:0100595,Camptocormia
HGNC:1618,CCT5
MGI:2668527,Hprt1<sup>tm6Detl</sup>/Hprt1<sup>tm6Detl</sup>  [background:] involves: 129S1/Sv * 129X1/SvJ * C57BL/6J
HGNC:17082,MLC1
GO:0072757,cellular response to camptothecin
UPHENO:0047944,increased thickness of the cerebral cortex
HGNC:6081,INS
MONDO:0005559,neurodegenerative disease
HP:0025584,Hypotropia
HGNC:16803,UBE3C
HGNC:704,ARPC1B
MP:0001429,dehydration
CHEBI:23527,cytochalasin B
CL:0000555,neuronal brush cell
HGNC:10560,ATXN7
MONDO:0014669,cone-rod dystrophy 21
HP:0003396,Syringomyelia
MP:0004142,abnormal muscle tone
HGNC:2701,DCC
MGI:3839772,Hfe<sup>tm1Gfn</sup>/Hfe<sup>tm1Gfn</sup>  [background:] involves: 129P2/OlaHsd * C57BL/6
HP:0012751,Abnormal basal ganglia MRI signal intensity
MGI:1859251,Dctn3
HGNC:1404,CACNB4
HP:0007704,Paroxysmal involuntary eye movements
PomBase:SPBC2G2.15c,mrm2
GO:0008320,protein transmembrane transporter activity
CHEBI:46081,fluconazole
PomBase:SPAC1565.08,cdc48
MGI:3804449,Ercc1<sup>tm1Jhjh</sup>/Ercc1<sup>tm1Jhjh</sup>  [background:] involves: 129P2/OlaHsd * C57BL/6 * FVB
HP:0012242,Superior rectus atrophy
CLINVAR:478159,NM_000540.3(RYR1):c.11314C>T (p.Arg3772Trp)
MGI:3837130,"Tg(APPswe,PSEN1dE9)85Dbo/0  [background:] involves: C3H * C57BL/6"
FB:FBgn0036882,Dred
HP:0011808,Decreased patellar reflex
HGNC:11537,TAF4
UPHENO:0067863,basal ganglion calcification
HGNC:9894,RBL2
HGNC:10585,SCN1A
HP:0011151,Atypical absence status epilepticus
HP:0004757,Paroxysmal atrial fibrillation
HGNC:18348,TICAM1
GO:0045254,pyruvate dehydrogenase complex
MONDO:0013366,"spondylocostal dysostosis 4, autosomal recessive"
HGNC:14348,HTRA2
HGNC:6746,NBR1
HP:0031432,Restricted or repetitive behaviors or interests
HP:0031007,Orofacial action-specific dystonia induced by speech
UPHENO:0078554,increased level of organic molecular entity in independent continuant
MONDO:0011012,African iron overload
CHEBI:30879,alcohol
HP:0032854,Focal aware hemifacial clonic seizure
HGNC:11185,SORL1
EMAPA:36927,inferior oblique extraocular muscle
MONDO:0008457,spinocerebellar ataxia type 6
HP:0034335,Inheritance qualifier
HGNC:30600,UBXN11
WB:WBGene00009664,idha-1
HGNC:28636,B9D2
HP:0100298,Motheaten muscle fibers
MGI:5445435,Tg(Prnp-FUS)WT3Cshw/Tg(Prnp-FUS)WT3Cshw  [background:] involves: C57BL/6 * Crl:CD-1(ICR)
MGI:103071,Rangap1
CHEBI:3745,clindamycin
GO:0001568,blood vessel development
FB:FBgn0000212,brm
GO:0008650,rRNA (uridine-2'-O-)-methyltransferase activity
GO:0042733,embryonic digit morphogenesis
HGNC:18798,SLC44A1
HP:0032114,Saccadic intrusion
HP:0000395,Prominent antihelix
UPHENO:0084426,abnormally decreased rate of locomotory behavior
RGD:708433,Cdon
HP:0007675,Progressive night blindness
UBERON:0010707,appendage girdle complex
MP:0001402,decreased locomotor activity
HGNC:2752,PIAS1
GO:0016241,regulation of macroautophagy
HGNC:25198,SLC25A46
CHEBI:64203,methiothepin
HGNC:29594,UQCRQ
HP:0001413,Micronodular cirrhosis
MONDO:0000114,cerebelloparenchymal disorder
HGNC:4886,HFE
HGNC:11619,ELOB
GO:0050881,musculoskeletal movement
HGNC:10946,SLC20A1
HP:0000958,Dry skin
MGI:5565691,Tg(UBC-GFP/HTT*84Q)22Shya/0  [background:] involves: FVB
MGI:4418484,Hif1a<sup>tm3Rsjo</sup>/Hif1a<sup>tm3Rsjo</sup> Tg(Camk2a-cre)2Szi/0  [background:] involves: 129S1/Sv * 129X1/SvJ * C57BL/6 * CBA
HGNC:29598,MACROD1
HGNC:34295,TMEM212
MP:0008143,abnormal dendrite morphology
MONDO:0007496,dystonia 12
HP:0008404,Nail dystrophy
MP:0000786,abnormal embryonic neuroepithelial layer differentiation
MONDO:0014353,immunodeficiency 23
HGNC:21396,ABHD5
CHEBI:47788,3-oxo steroid
MONDO:0014243,Schaaf-Yang syndrome
HP:0001923,Reticulocytosis
MP:0002687,oligozoospermia
HP:0008872,Feeding difficulties in infancy
UBERON:0005384,nasal cavity epithelium
HGNC:16406,EFHC1
HP:0002311,Incoordination
CLINVAR:65996,NM_000540.3(RYR1):c.14126C>T (p.Thr4709Met)
GO:0018904,ether metabolic process
UBERON:0001385,tibialis anterior
CLINVAR:207024,NM_001040142.2(SCN2A):c.5317G>A (p.Ala1773Thr)
HP:5200126,Aggression toward cargivers
MGI:4420470,Rb1<sup>tm1Tyj</sup>/Rb1<sup>tm1Tyj</sup> Tg(Rb1)1Blg/0 Trp53<sup>tm1Tyj</sup>/Trp53<sup>tm1Tyj</sup>  [background:] involves: 129S2/SvPas
MONDO:0023659,developmental and epileptic encephalopathy 96
MGI:4418567,Ehmt2<sup>tm1.1Tara</sup>/Ehmt2<sup>tm1.1Tara</sup> Tg(Camk2a-cre)2Gsc/0  [background:] involves: 129P2/OlaHsd * C57BL/6 * FVB/N
MGI:98326,Sst
MONDO:0008919,systemic primary carnitine deficiency disease
RGD:11568040,SD-<i>Fmr1<sup>em1Sage</sup></i>
HP:0010821,Focal emotional seizure with laughing
MGI:1346542,Bace1
HGNC:13727,RANBP9
MGI:3842462,Ache<sup>tm4Pata</sup>/Ache<sup>tm4Pata</sup>  [background:] involves: 129X1/SvJ
HGNC:92,ACADVL
MP:0002916,increased synaptic depression
MONDO:0003847,hereditary disease
UPHENO:0079830,abnormal regulation of behavior
MONDO:0018346,ferro-cerebro-cutaneous syndrome
CHEBI:24261,glucocorticoid
HGNC:12034,TRAF4
MONDO:0008178,inclusion body myopathy with Paget disease of bone and frontotemporal dementia type 1
HP:0012585,Renal atrophy
UPHENO:0068157,increased level of creatine in blood
HGNC:12642,VAMP1
WB:WBGene00012375,mecr-1
HGNC:792,ATF7
HP:0008207,Primary adrenal insufficiency
GO:0051453,regulation of intracellular pH
HGNC:6757,MAB21L1
HGNC:6853,MAP3K14
MGI:2139279,Hrh3
MONDO:0011439,spinocerebellar ataxia type 12
UBERON:0001148,median nerve
HP:0006498,Aplasia/Hypoplasia of the patella
CHEBI:29105,zinc(2+)
UPHENO:0080062,abnormally decreased rate of thigmotaxis
EMAPA:36925,superior rectus extraocular muscle
HP:0000007,Autosomal recessive inheritance
HGNC:23621,MIGA2
HP:0033691,Procedural memory loss
HGNC:17753,TSPAN5
HGNC:29668,H2AC19
MONDO:0010498,MEND syndrome
CLINVAR:65979,NM_000540.3(RYR1):c.7354C>T (p.Arg2452Trp)
MGI:1915127,Naa20
GO:0048812,neuron projection morphogenesis
UBERON:0002082,cardiac ventricle
MONDO:0006741,encephalomalacia
GO:0034333,adherens junction assembly
HP:0005257,Thoracic hypoplasia
CLINVAR:143742,NM_001110792.2(MECP2):c.946A>G (p.Lys316Glu)
MONDO:0014671,"neuropathy, hereditary motor and sensory, type 6B"
CHEBI:39270,naphthofuran
MONDO:0011886,torsion dystonia 13
MGI:3836724,Efhc1<sup>tm1Kzy</sup>/Efhc1<sup>tm1Kzy</sup>  [background:] B6.129P2-Efhc1<sup>tm1Kzy</sup>
MGI:1347464,Foxg1
UPHENO:0081886,decreased level of coenzyme Q10 in independent continuant
MONDO:0016563,progressive supranuclear palsy-corticobasal syndrome
HGNC:23792,PLD4
HGNC:26068,LAMTOR1
HGNC:9725,PYGL
CHEBI:17824,propan-2-ol
WB:WBGene00006459,tag-89
HGNC:14279,MRPL14
FB:FBgn0261885,osa
MP:0001515,abnormal grip strength
NCBIGene:415129,CYP3A12
UPHENO:0088336,abnormally decreased number of anatomical entity in the basal ganglion
HGNC:5300,HTR5A
MGI:3588732,Cln8<sup>mnd</sup>/Cln8<sup>mnd</sup>  [background:] AK.B6(Cg)-Cln8<sup>mnd</sup>
HP:0031879,Abnormal eyelid physiology
HGNC:37234,TMEM231
NCBIGene:397405,TYROBP
MGI:1096398,Cd81
CHEBI:16347,(R)-carnitine
Xenbase:XB-GENE-484865,sox17b.1
HGNC:2974,DNM2
MGI:5312912,b2b954Clo/b2b954Clo  [background:] C57BL/6J-b2b954Clo
MONDO:0017572,tick-borne encephalitis
HP:0002313,Spastic paraparesis
CHEBI:30839,orotate
HP:0001924,Sideroblastic anemia
HP:0000839,Pituitary dwarfism
HP:0002795,Abnormal respiratory system physiology
HGNC:1400,CACNA2D2
HP:0000763,Sensory neuropathy
HP:0025190,Bilateral tonic-clonic seizure with generalized onset
MONDO:0014265,Alzheimer disease 18
MONDO:0006254,intestinal type adenocarcinoma
NCBIGene:418118,NDUFB2
HGNC:25416,ATXN7L3
HGNC:17189,OLFM2
RGD:621585,Scaper
dictyBase:DDB_G0277307,DDB_G0277307
UBERON:0004811,endometrium epithelium
EMAPA:17788,cerebellum mantle layer
ZFIN:ZDB-GENE-030131-6506,mob1a
MGI:103300,Rbl1
HP:0002179,Opisthotonus
UBERON:0001893,telencephalon
MONDO:0010534,X-linked spinocerebellar ataxia type 4
HP:0011218,Abnormal shape of the frontal region
FBbt:00001761,imaginal disc
HGNC:11152,SNRPA1
MONDO:0034976,iatrogenic Creutzfeldt-Jakob disease
UBERON:0002080,heart right ventricle
GO:0006281,DNA repair
FB:FBgn0036892,Lon
GO:0031901,early endosome membrane
MGI:1860433,Pigp
HGNC:7090,MICA
MONDO:0010435,"nystagmus 6, congenital, X-linked"
CL:1001434,olfactory bulb interneuron
MP:0012284,increased sternebra number
MGI:2680904,Abcd1<sup>tm1Kds</sup>/Abcd1<sup>tm1Kds</sup>  [background:] involves: 129/Sv * 129S4/SvJae * C57BL/6J
HP:0000678,Dental crowding
MONDO:0016650,paternal uniparental disomy of chromosome 1
HP:0032798,Focal impaired awareness cognitive seizure with neglect
CLINVAR:1143525,NM_001379110.1(SLC9A6):c.81G>A (p.Leu27=)
HGNC:4566,GRB2
HGNC:6570,LGALS9
GO:0006783,heme biosynthetic process
MONDO:0011963,Joubert syndrome 2
HGNC:4403,GNG11
HGNC:14064,HDAC6
MONDO:0042965,Machado-Joseph disease type 5
