id,label
CHEBI:76359,butylated hydroxyanisole
MONDO:0008735,adrenocortical unresponsiveness to ACTH with postreceptor defect
HP:0007867,Restrictive partial external ophthalmoplegia
HP:0000953,Hyperpigmentation of the skin
HGNC:11283,SRC
HGNC:10705,SEC24C
MONDO:0017809,parkinsonism due to ATP13A2 deficiency
MONDO:0002483,breast myoepithelial tumor
MONDO:0002169,rectum adenocarcinoma
HP:0000580,Pigmentary retinopathy
MONDO:0008695,chorea-acanthocytosis
HGNC:7415,MT-ATP8
HGNC:9784,RAB5B
HP:0007018,Attention deficit hyperactivity disorder
CHEBI:17495,cholesteryl beta-D-glucoside
MONDO:0005278,serous adenocarcinoma
HGNC:25613,CWF19L1
UBERON:0004533,left testis
Reactome:R-HSA-437239,Recycling pathway of L1
HGNC:26483,GLT1D1
HP:0002007,Frontal bossing
WB:WBGene00012067,sqst-3
HGNC:4831,HBG1
HGNC:4908,HIBCH
HGNC:7421,MT-CO2
HP:0000544,External ophthalmoplegia
ZFIN:ZDB-GENE-040801-169,ndufa7
GO:0001046,core promoter sequence-specific DNA binding
HGNC:7716,NDUFV1
HGNC:553,AOX1
HGNC:12590,UQCRH
HGNC:10519,SACS
HP:0002121,Generalized non-motor (absence) seizure
MONDO:0021178,injury
HGNC:11003,SLC29A1
FB:FBgn0286222,Fum1
NCBIGene:508586,SCO1
MONDO:0031040,"cholestasis, progressive familial intrahepatic, 12"
WB:WBGene00000417,ced-3
HP:0006794,Loss of ability to walk in first decade
HP:0034585,Cochlear nerve hypoplasia
MGI:1919599,Dusp3
GO:0004111,creatine kinase activity
HGNC:592,XIAP
GO:0050782,galactose uniporter activity
HP:0001394,Cirrhosis
HGNC:6138,ITGA2B
CHEBI:85278,17beta-hydroxyandrostan-3-one
MONDO:0007492,early-onset generalized limb-onset dystonia
GO:0090298,negative regulation of mitochondrial DNA replication
RGD:631440,Aadac
HP:0001300,Parkinsonism
HGNC:12472,UBE2A
CHEBI:26355,heme b
HGNC:438,ALPL
MGI:107825,Adam8
MONDO:0007829,"cholestasis, intrahepatic, of pregnancy, 1"
FB:FBgn0029118,ScsβG
HP:0100706,Abnormal oligodendroglia morphology
WB:WBGene00017981,figl-1
MONDO:0011913,Alzheimer disease 3
HP:0002465,Poor speech
MONDO:0020380,autosomal dominant cerebellar ataxia
HP:0002463,Language impairment
HP:0001513,Obesity
MONDO:0014682,"thyroid cancer, nonmedullary, 5"
HGNC:11892,TNF
ZFIN:ZDB-GENE-050417-60,cox16
MONDO:0018492,hereditary clear cell renal cell carcinoma
MONDO:0004994,cardiomyopathy
FB:FBgn0004888,Scsα1
ZFIN:ZDB-GENE-030910-2,drd2b
MONDO:0015069,neuroendocrine tumor of the anal canal
HP:0011350,Mild receptive language delay
GO:2000377,regulation of reactive oxygen species metabolic process
HGNC:29969,MGARP
HGNC:4647,GTF2A2
CHEBI:15738,staurosporine
RGD:1306952,Cmbl
GO:0015370,solute:sodium symporter activity
HGNC:32069,LDLRAD1
HGNC:11408,STK4
HP:0001969,Abnormal tubulointerstitial morphology
GO:0046449,creatinine metabolic process
HGNC:11577,TAFAZZIN
MONDO:0002852,mediastinum sarcoma
NCBIGene:513552,TMEM186
CHEBI:51454,cyclopropanes
MONDO:0000704,lymphocytic colitis
HGNC:9634,PTP4A1
HGNC:8156,OPRM1
HGNC:2961,DYNC1H1
MONDO:0016703,anaplastic oligoastrocytoma
HGNC:24519,TCTN3
MONDO:0010774,"striatonigral degeneration, infantile, mitochondrial"
HGNC:10047,RNASE4
MONDO:0002278,benign colon neoplasm
HP:0002185,Neurofibrillary tangles
HP:0000121,Nephrocalcinosis
MONDO:0013817,preeclampsia/eclampsia 5
HGNC:7456,MT-ND2
MONDO:0015548,Huntington disease-like syndrome
HGNC:469,AMPD2
HP:0030665,Rubral tremor
HGNC:11057,SLC7A1
HGNC:20766,TUBA1A
HGNC:6742,LZTR1
HP:0002180,Neurodegeneration
HGNC:12363,TSC2
MONDO:0030027,"tremor, hereditary essential, 6"
HGNC:8049,NUDT2
HP:0000089,Renal hypoplasia
UBERON:0001052,rectum
HGNC:3638,FDX1
HGNC:7800,NFKBIL1
GO:0031088,platelet dense granule membrane
HGNC:7452,MTMR4
RGD:69264,Shank3
CHEBI:8028,perphenazine
HP:0005988,Congenital muscular torticollis
HP:0001238,Slender finger
HP:0000574,Thick eyebrow
CHEBI:28262,dimethyl sulfoxide
HGNC:6149,ITGAM
MONDO:0006235,granular cell tumor
HGNC:11305,SRPK1
HP:0000480,Retinal coloboma
HGNC:4658,GTF2H4
HP:0030216,Inertia
HGNC:20407,CALR3
GO:0005528,FK506 binding
MONDO:0002050,depressive disorder
HP:0008181,Abetalipoproteinemia
HP:0009879,Simplified gyral pattern
CHEBI:48626,pyranoindolizinoquinoline
HP:0007792,Microsaccadic pursuit
GO:0035623,renal glucose absorption
HGNC:7458,MT-ND3
HP:0002090,Pneumonia
HP:0010472,Abnormal circulating porphyrin concentration
MONDO:0012994,dopa-responsive dystonia due to sepiapterin reductase deficiency
HGNC:668,RHOB
ZFIN:ZDB-GENE-040426-2592,nnt
MONDO:0018023,hemoglobin M disease
HGNC:2652,CYP7B1
HGNC:2579,CYC1
HP:0012080,Cerebellar granular layer atrophy
MONDO:0006745,endometrioid stromal sarcoma
UPHENO:0079838,abnormal impulsive behavior
MONDO:0014095,dilated cardiomyopathy 1JJ
HGNC:4761,H2BC11
HP:0011947,Respiratory tract infection
HGNC:672,RHOG
HGNC:11098,SMARCA2
FB:FBgn0032129,jp
HGNC:1663,CD36
MONDO:0005405,childhood onset asthma
HGNC:13082,LTN1
UBERON:0001876,amygdala
HP:0002197,Generalized-onset seizure
HP:0040200,Motor impersistence
HGNC:3690,FGFR3
HGNC:11588,TBP
HP:0003259,Elevated circulating creatinine concentration
CHEBI:1722,3beta-hydroxy-Delta(5)-steroid
Reactome:R-HSA-2132295,MHC class II antigen presentation
CHEBI:34996,teicoplanin A2-3
CHEBI:16240,hydrogen peroxide
HGNC:8729,PCNA
ZFIN:ZDB-GENE-070508-3,drd4b
HGNC:1144,BTRC
HP:0007429,Few cafe-au-lait spots
HP:0031847,Difficulty walking backward
HP:0002136,Broad-based gait
GO:0071312,cellular response to alkaloid
CHEBI:4027,cyclophosphamide
CHEBI:138029,14alpha-methyl steroid
HGNC:11697,DYNLT1
MONDO:0002056,breast fibroadenoma
HGNC:29796,LAMTOR2
HP:0030047,Abnormal lateral ventricle morphology
CHEBI:36683,organochlorine compound
HGNC:21474,INPP5E
CHEBI:51569,N-acyl-amino acid
UBERON:0004811,endometrium epithelium
NCBIGene:417157,SURF1
MONDO:0003626,uterine ligament serous adenocarcinoma
HGNC:3629,FDFT1
HGNC:9077,PLK1
CHEBI:26195,polyphenol
HGNC:9232,PPARA
HGNC:13709,DEGS1
HP:0100295,Muscle fiber atrophy
MONDO:0030268,developmental and epileptic encephalopathy 6B
HGNC:3574,FADS1
MONDO:0014144,autosomal recessive limb-girdle muscular dystrophy type R18
HP:0000421,Epistaxis
HGNC:18578,TXLNG
HP:0006863,Severe expressive language delay
HGNC:18996,VRK3
HGNC:20066,USP34
HGNC:11205,SP1
CHEBI:15394,(-)-borneol
HP:0011665,Takotsubo cardiomyopathy
MONDO:0017706,disorder of carbohydrate transmembrane transport and absorption
HGNC:3518,EXTL3
HGNC:11551,BRF1
HP:0003557,Increased variability in muscle fiber diameter
MONDO:0002748,rectum mucinous adenocarcinoma
HGNC:4948,HLA-DRB1
GO:0007416,synapse assembly
HGNC:4923,HK2
HGNC:2690,DBI
GO:0015517,galactose:proton symporter activity
MGI:88543,Csnk2a1
HGNC:28091,ATP6AP1L
HGNC:4378,GMPS
MONDO:0007533,elliptocytosis 2
GO:0098797,plasma membrane protein complex
HGNC:26070,TRMT61B
HP:0031874,Late chronotype
HGNC:2024,CLCN6
HP:0000518,Cataract
MONDO:0019209,Japanese encephalitis
NCBIGene:512500,CYC1
CHEBI:28915,fosfomycin
ZFIN:ZDB-GENE-050417-263,coq10b
MONDO:0005004,clear cell adenocarcinoma
CHEBI:28260,galactose
HGNC:15517,XYLT2
HP:0011805,Abnormal skeletal muscle morphology
CHEBI:35618,aromatic ether
MONDO:0012784,autosomal recessive ataxia due to ubiquinone deficiency
CHEBI:15971,L-histidine
HGNC:853,ATP6V1B1
CHEBI:75885,2-pyranones
HP:0001156,Brachydactyly
HP:0000458,Anosmia
MONDO:0008728,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency
HGNC:2422,CS
HGNC:9016,PKHD1
HP:0020219,Motor seizure
HP:0007332,Focal hemifacial clonic seizure
HGNC:20064,USP44
HP:0008959,Distal upper limb muscle weakness
HP:0000153,Abnormality of the mouth
HP:0002510,Spastic tetraplegia
HGNC:4235,GFAP
NCBIGene:478981,NDUFS2
HGNC:25751,TRAPPC11
GO:0016020,membrane
HP:0007209,Facial paralysis
HGNC:10991,SLC25A5
HGNC:5004,HMGB3
HGNC:801,ATP1A3
HP:0001548,Overgrowth
MONDO:0000771,allergic respiratory disease
HP:0001291,Abnormal cranial nerve morphology
HP:0001257,Spasticity
HGNC:18884,TDP1
HP:0007034,Generalized hyperreflexia
HGNC:24065,ARMCX3
HP:0001258,Spastic paraplegia
HGNC:7708,NDUFS2
HP:0007470,Periarticular subcutaneous nodules
MONDO:0002204,transient arthritis
HP:0001744,Splenomegaly
HGNC:21735,LHX6
HP:0002315,Headache
CHEBI:131619,C27-steroid
HGNC:4250,GGT1
HP:0002014,Diarrhea
MONDO:0009133,"cerebellar ataxia, intellectual disability, and dysequilibrium"
MONDO:0013625,Parkinson disease 17
MONDO:0000709,Crohn ileitis
HGNC:4944,HLA-DQB1
HGNC:6877,MAPK3
HGNC:2973,DNM1L
MONDO:0013185,"leprosy, susceptibility to, 5"
HP:0000126,Hydronephrosis
MONDO:0013737,hereditary spastic paraplegia 46
HGNC:25491,FRMD4A
HGNC:13533,ATP8A2
CHEBI:15377,water
HP:0012048,Oromandibular dystonia
HGNC:2709,DCT
HGNC:4075,GABRA1
UBERON:0000006,islet of Langerhans
GO:0005124,scavenger receptor binding
HGNC:9091,PLS3
HGNC:9762,RAB13
HGNC:5182,HRH1
Reactome:R-GGA-390651,Dopamine receptors
HGNC:3026,DRD5
HGNC:3358,ENPP3
FB:FBgn0053517,Dop2R
CHEBI:48336,"(2R,4S)-ketoconazole"
HGNC:2073,TPP1
MONDO:0040500,glycosylphosphatidylinositol biosynthesis defect 16
HGNC:5289,HTR1D
MONDO:0100467,preeclampsia/eclampsia 1
HGNC:2292,COX7C
HGNC:18451,MCFD2
HGNC:4570,GRHPR
HGNC:34383,PCARE
CHEBI:58432,histaminium
MONDO:0030805,spinocerebellar ataxia 49
HGNC:16807,SMURF1
HGNC:9802,RAC2
HGNC:28196,TMEM79
MONDO:0010252,"intellectual disability, X-linked, with panhypopituitarism"
Reactome:R-HSA-2500257,Resolution of Sister Chromatid Cohesion
HGNC:17399,ARHGAP32
UBERON:0036214,rectosigmoid junction
CHEBI:28201,rotenone
NCBIGene:510509,COX11
MONDO:0004152,chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation
MONDO:0021166,inflammatory disease
MGI:1336172,Tbl1x
MONDO:0007920,lymphatic malformation 5
HP:0002493,Upper motor neuron dysfunction
HGNC:29450,GLIS2
MONDO:0009745,neuronal ceroid lipofuscinosis 5
HP:0025312,Esophoria
HP:0000666,Horizontal nystagmus
CHEBI:39270,naphthofuran
HGNC:6923,MBNL1
MONDO:0859147,Marbach-Rustad progeroid syndrome
HGNC:6857,MAP3K5
MONDO:0003544,spinal cord cancer
MONDO:0014233,early-onset Parkinson disease 20
HGNC:7879,CNOT3
MONDO:0005264,transient ischemic attack
MONDO:0012116,spinocerebellar ataxia type 8
HP:0002483,Bulbar signs
HGNC:7197,MOG
HGNC:542,ANXA4
HP:0003743,Genetic anticipation
MONDO:0859214,Marbach-Schaaf neurodevelopmental syndrome
HGNC:7579,MYH9
Reactome:R-BTA-211945,Phase I - Functionalization of compounds
MGI:1916154,Abhd13
CHEBI:176497,geroprotector
HP:0033203,Brachioradialis hyperreflexia
HP:0001284,Areflexia
GO:0048741,skeletal muscle fiber development
GO:0031100,animal organ regeneration
HP:0011449,Knee clonus
MONDO:0007089,Alzheimer disease 2
MONDO:0017357,transient hyperammonemia of the newborn
HP:0002151,Increased serum lactate
MONDO:0000001,disease
FB:FBgn0001223,Hsp22
MONDO:0005373,meningococcal infection
HP:0002553,Highly arched eyebrow
HP:0025134,Increased serum estradiol
GO:0070821,tertiary granule membrane
MONDO:0009672,"spinal muscular atrophy, type III"
MONDO:0011184,childhood apraxia of speech
HGNC:30064,PBRM1
HP:0007047,Atrophy of the dentate nucleus
HGNC:745,ASIP
HGNC:28844,FBXO38
MONDO:0003414,skin pilomatrix carcinoma
MONDO:0100056,exercise-induced anaphylaxis
HGNC:28100,MMGT1
MONDO:0018784,pediatric multiple sclerosis
MONDO:0008731,familial adrenal hypoplasia with absent pituitary luteinizing hormone
MONDO:0018632,11q22.2q22.3 microdeletion syndrome
HGNC:7943,NPR1
HP:0007311,Short stepped shuffling gait
HGNC:13222,BCL11B
MONDO:0005559,neurodegenerative disease
GO:0015371,galactose:sodium symporter activity
MONDO:0005499,brain glioma
CHEBI:30879,alcohol
HP:0032012,Heterotropia
HP:0000753,Autism with high cognitive abilities
HGNC:7102,MINPP1
CHEBI:164200,triclosan
HGNC:5301,HTR6
HP:0000034,Hydrocele testis
HP:0006886,Impaired distal vibration sensation
CHEBI:28748,doxorubicin
UBERON:0001234,left adrenal gland
HGNC:27035,UBXN2B
GO:0070527,platelet aggregation
HGNC:4177,GBA1
HGNC:7007,RAB8A
MONDO:0030702,autoimmune atherosclerosis
CHEBI:15379,dioxygen
HP:0008872,Feeding difficulties in infancy
MONDO:0014606,intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome
CHEBI:204928,cefotaxime
HP:0003205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material
HGNC:16744,CIZ1
NCBITaxon:694009,Severe acute respiratory syndrome-related coronavirus
GO:0006287,"base-excision repair, gap-filling"
HGNC:1304,MRAP
HGNC:7179,ALDH6A1
HP:0000175,Cleft palate
HGNC:694,ARL3
MGI:1277186,Atg5
CHEBI:59780,cyclic hemiketal
HGNC:8038,NTS
HGNC:4646,GTF2A1
HGNC:21869,AGK
HGNC:11728,TERF1
NCBIGene:397639,EPHX1
HGNC:9438,PRKRA
HP:0001308,Tongue fasciculations
HP:3000013,Abnormal platysma muscle morphology
HGNC:13487,VPS35
HP:0002721,Immunodeficiency
CHEBI:3962,curcumin
MONDO:0014835,"striatal degeneration, autosomal dominant 2"
HGNC:4117,B4GALNT1
MONDO:0010940,inherited susceptibility to asthma
GO:0033300,dehydroascorbic acid transmembrane transporter activity
MONDO:0003513,gastric teratoma
HGNC:18676,DDX42
GO:0071897,DNA biosynthetic process
HGNC:9163,PNOC
HP:0010535,Sleep apnea
HGNC:4399,RACK1
MGI:1929270,Dstn
MONDO:0008947,bilateral striopallidodentate calcinosis
HGNC:8647,PCBP1
HGNC:7863,NNT
PATO:0002097,"neoplastic, malignant"
GO:0007049,cell cycle
HGNC:20772,TUBB3
HP:0000073,Ureteral duplication
MONDO:0005561,aortic disorder
NCBIGene:100858928,HRH1
MONDO:0005144,familial amyotrophic lateral sclerosis
WB:WBGene00010698,K08H10.6
HGNC:7419,MT-CO1
HGNC:28125,NAA11
NCBIGene:616109,UQCR10
HP:0002453,Abnormal globus pallidus morphology
ZFIN:ZDB-GENE-070524-2,drd1b
GO:0048471,perinuclear region of cytoplasm
HP:0009004,Hypoplasia of the musculature
HGNC:24539,NECAP1
HP:0010677,Enuresis nocturna
HP:0002141,Gait imbalance
HGNC:7788,NFIX
MONDO:0044807,inherited dystonia
HGNC:11544,TAF11
GO:0042088,T-helper 1 type immune response
HGNC:20194,POLR1C
MONDO:0032930,intellectual developmental disorder with poor growth and with or without seizures or ataxia
MONDO:0020836,"autism, susceptiblity to"
MONDO:0009830,parkinsonian-pyramidal syndrome
HGNC:1171,ELP4
UBERON:0000947,aorta
MONDO:0012004,parathyroid gland carcinoma
MONDO:0018198,acute encephalopathy with biphasic seizures and late reduced diffusion
HGNC:7608,MYO9A
CHEBI:30920,3-hydroxy-3-methylglutarate(1-)
HP:0031765,Partially accomodative esotropia
HP:0001345,Psychotic mentation
GO:0005488,binding
HGNC:15469,DNAJC6
HP:5200017,Abnormal movements of face and head
HGNC:707,ARPC4
CHEBI:132142,"1,4-naphthoquinones"
HP:0007153,Progressive extrapyramidal movement disorder
MONDO:0017999,fatty acid hydroxylase-associated neurodegeneration
GO:0015267,channel activity
HGNC:7014,MEOX2
NCBIGene:526221,DRD5
HP:0100035,Phonic tics
CHEBI:35343,17beta-hydroxy steroid
HP:0031434,Abnormal prosody
HGNC:10916,SLC13A1
HGNC:11140,SNCB
HP:0001928,Abnormality of coagulation
HGNC:8547,P4HA2
HP:0002616,Aortic root aneurysm
HP:0020217,Focal aware motor seizure
HGNC:1476,CAPN1
HGNC:16636,KIF1B
MONDO:0000603,autoimmune disorder of cardiovascular system
HGNC:1034,BECN1
HGNC:328,AGR2
HGNC:7719,NDUFV3
HGNC:15455,MBTPS2
NCBIGene:403741,HTR1B
HP:0033200,Triceps hyporeflexia
MONDO:0012497,congenital stationary night blindness autosomal dominant 3
HP:0006849,Hypodysplasia of the corpus callosum
HGNC:5129,HOXC8
FB:FBgn0037873,SdhC
MONDO:0018055,pediatric hepatocellular carcinoma
MONDO:0042965,Machado-Joseph disease type 5
HP:0004691,2-3 toe syndactyly
HGNC:8873,PFKFB2
GO:0006367,transcription initiation at RNA polymerase II promoter
HGNC:29345,KIAA1671
MONDO:0012134,"myoclonic epilepsy, juvenile, susceptibility to, 3"
HP:0002010,Narrow maxilla
HGNC:1388,CACNA1A
HGNC:7460,MT-ND4L
MONDO:0000328,hyperphosphatemia
HGNC:16882,HCN4
MONDO:0007661,Tourette syndrome
HGNC:16978,EDDM3A
HGNC:7714,NDUFS7
HGNC:4021,KDSR
HGNC:7113,MKRN2
HGNC:19263,LMAN2L
CL:0000788,naive B cell
HGNC:61,ABCD1
CHEBI:23778,dihydroxybenzoic acid
HGNC:4425,GOLGA2
HGNC:857,ATP6V1E1
GO:0008516,hexose uniporter activity
HGNC:12474,UBE2D1
MONDO:0000510,synucleinopathy
MONDO:0006029,cecum carcinoma
GO:0030426,growth cone
MONDO:0011017,Naxos disease
HGNC:16031,RNF31
MONDO:0000701,ischemic colitis
CHEBI:16467,L-arginine
HP:0001283,Bulbar palsy
MONDO:0044704,oropharynx squamous cell carcinoma
MONDO:0000694,seasonal affective disorder
HGNC:4179,NIPSNAP2
CHEBI:26523,reactive oxygen species
HP:0010852,EEG with photoparoxysmal response
HP:0007359,Focal-onset seizure
UPHENO:0077991,decreased reflex in calcaneal tendon
HP:0000488,Retinopathy
UBERON:0009835,anterior cingulate cortex
HGNC:21224,ZUP1
HP:0011110,Recurrent tonsillitis
HGNC:6836,MAP1B
MONDO:0012684,arrhythmogenic right ventricular dysplasia 12
HGNC:10026,RLN1
RGD:71047,Epm2a
MONDO:8000015,"46,XY sex reversal 11"
HP:0002074,Increased neuronal autofluorescent lipopigment
HGNC:13291,GABARAPL2
HGNC:9672,PTPRH
MONDO:0002413,glycogen storage disease I
HGNC:10477,RXRA
HGNC:9319,PPP4C
CHEBI:606564,prostaglandin E2(1-)
HP:0003758,Reduced subcutaneous adipose tissue
PR:000007496,fibroblast growth factor 5
CHEBI:600520,micafungin
MONDO:0800064,osteogenesis imperfecta and a reduction of bone mineral density.
HGNC:21528,DIABLO
MONDO:0014620,myoclonic dystonia 26
HGNC:18194,ZNF365
MONDO:0014017,intellectual developmental disorder with autism and macrocephaly
HGNC:544,ANXA6
HP:0000496,Abnormality of eye movement
HGNC:6257,KCNJ11
NCBIGene:616871,UQCRB
GO:0097232,lamellar body membrane
HGNC:7685,NDUFA2
HGNC:8893,PGF
MONDO:0009696,juvenile myoclonic epilepsy
HGNC:315,AFG3L2
MONDO:0800486,metabolic bone disorder
HGNC:3527,EZH2
GO:0006914,autophagy
NCBIGene:403568,RAD51
HGNC:18318,ASXL1
HGNC:26099,ARHGAP10
HP:0001399,Hepatic failure
HGNC:24634,EPS15L1
MONDO:0003651,macrotrabecular hepatoblastoma
MONDO:0005192,exocrine pancreatic carcinoma
HGNC:2743,DDX20
MONDO:0011408,hereditary spastic paraplegia 10
CHEBI:83813,proteinogenic amino acid
ZFIN:ZDB-GENE-040808-73,ndufv1
MONDO:0007187,nevoid basal cell carcinoma syndrome
HGNC:28139,SPX
HGNC:1958,CHRNA4
CHEBI:25830,p-quinones
CHEBI:29623,manumycin A
MONDO:0005062,lymphoma
HP:0001596,Alopecia
MONDO:0020183,neurogenic palpebral tumor
CHEBI:5613,haloperidol
HP:0034340,Pseudoautosomal dominant inheritance
HGNC:10442,RPS9
HP:0000767,Pectus excavatum
HGNC:6239,KCND3
HGNC:11340,SS18
CHEBI:33859,aromatic carboxylic acid
HGNC:14681,SPATA2
ZFIN:ZDB-GENE-050522-437,ndufs5
HGNC:543,ANXA5
MGI:97828,Pygb
HGNC:7720,NEB
HP:0000010,Recurrent urinary tract infections
HGNC:1084,BNIP3
HGNC:29672,MICALL2
HP:0003028,Abnormality of the ankle
HGNC:5951,CADM1
CHEBI:100241,ciprofloxacin
HGNC:986,BCKDHA
GO:0070335,aspartate binding
HP:0007015,Poor gross motor coordination
HP:0100962,Shyness
MONDO:0011892,"epilepsy, idiopathic generalized, susceptibility to, 9"
HGNC:32487,ALKBH2
MONDO:0006210,fibrolamellar hepatocellular carcinoma
HP:0006597,Diaphragmatic paralysis
CHEBI:26518,quinuclidines
HGNC:6953,CD46
HGNC:24876,GOLGA7
GO:0005178,integrin binding
HP:0002378,Hand tremor
GO:0016028,rhabdomere
MGI:97602,Prkcz
GO:0006805,xenobiotic metabolic process
HP:0000520,Proptosis
HGNC:16915,HAX1
MONDO:0002412,disorder of glycogen metabolism
CHEBI:26509,quinoline alkaloid
HGNC:6291,KCNN2
MONDO:0024479,epithelial tumor of colon
HGNC:3555,FABP1
GO:0048839,inner ear development
HGNC:746,ASL
HGNC:21498,ATG16L1
CHEBI:7782,oripavine
MONDO:0012996,AGAT deficiency
MONDO:0002424,rectosigmoid carcinoma
HP:0000819,Diabetes mellitus
HP:0003394,Muscle spasm
HGNC:23244,RBM25
CHEBI:44185,methotrexate
HGNC:463,AMFR
HP:0003550,Predominantly lower limb lymphedema
HGNC:1964,CHRNB4
HGNC:6637,LMNB1
HGNC:17293,PRKD2
HGNC:6266,KCNJ5
GO:0072748,cellular response to tacrolimus
NCBIGene:478700,BPHL
HGNC:9645,PTPN12
MONDO:0000114,cerebelloparenchymal disorder
HP:0000006,Autosomal dominant inheritance
HGNC:9646,PTPN13
MONDO:0024537,Brown-Vialetto-van Laere syndrome 1
HGNC:12718,VRK1
GO:0030425,dendrite
HGNC:3582,FANCA
HP:0000217,Xerostomia
HP:0012076,Borderline personality disorder
HP:0000478,Abnormality of the eye
MONDO:0012629,paroxysmal nonkinesigenic dyskinesia 2
CHEBI:35441,antiinfective agent
RGD:3713,Slc5a1
UBERON:0003053,ventricular zone
HP:0011006,Abnormal morphology of the musculature of the neck
HP:0001336,Myoclonus
HP:0001520,Large for gestational age
HGNC:8823,PECAM1
HGNC:4329,GLRB
HP:0100835,Benign neoplasm of the central nervous system
MONDO:0005298,osteoporosis
CHEBI:58349,NADP(3-)
HGNC:12642,VAMP1
CHEBI:27899,cisplatin
HGNC:26190,MTMR14
HGNC:26407,LSM12
CHEBI:15365,acetylsalicylic acid
HGNC:12851,YWHAE
GO:0006865,amino acid transport
HGNC:8124,OGDH
HGNC:4400,GNB3
HGNC:13890,ITCH
HGNC:14579,VPS45
MONDO:0002475,lacrimal gland adenocarcinoma
HGNC:28906,G6PC2
HGNC:21906,CHCHD3
HGNC:25850,RMND5A
MONDO:0041751,multibacillary leprosy
HGNC:2265,COX4I1
HGNC:1814,CEACAM1
NCBIGene:100683938,HTR1F
MONDO:0020488,atypical progressive supranuclear palsy syndrome
HGNC:3725,FKBP9
HGNC:17697,SARS2
HGNC:10681,SDHB
HP:0032398,Dysgyria
CHEBI:26788,streptomycins
HGNC:8728,PCMT1
HGNC:6080,INPPL1
CHEBI:59779,cyclic ketal
GO:0005774,vacuolar membrane
HP:0031825,Freezing of gait
HGNC:13733,CDH23
HGNC:19139,POMGNT1
MONDO:0006134,cervical adenosquamous carcinoma
HGNC:12836,XRN2
MONDO:0100053,anaphylaxis
