0,1,2,3
"{'id': 'MONDO:0016621', 'label': 'juvenile Huntington disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000737', 'label': 'Irritability'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0016621', 'label': 'juvenile Huntington disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001250', 'label': 'Seizure'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0016621', 'label': 'juvenile Huntington disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001824', 'label': 'Weight loss'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0016621', 'label': 'juvenile Huntington disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002072', 'label': 'Chorea'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0016621', 'label': 'juvenile Huntington disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002500', 'label': 'Abnormal cerebral white matter morphology'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:18946', 'label': 'delta-lactone'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:26509', 'label': 'quinoline alkaloid'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:26878', 'label': 'tertiary alcohol'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:48626', 'label': 'pyranoindolizinoquinoline'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:35610', 'label': 'antineoplastic agent'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0005401', 'label': 'colonic neoplasm'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0100339', 'label': 'Friedreich ataxia'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0021042', 'label': 'glioma'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0016681', 'label': 'gliosarcoma'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0005402', 'label': 'lymphoid leukemia'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0016318', 'label': 'progressive multifocal leukoencephalopathy'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0005070', 'label': 'neoplasm'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0005574', 'label': 'tauopathy'}",{'notes': 'second_layer'}
"{'id': 'GO:0072757', 'label': 'cellular response to camptothecin'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'notes': 'second_layer'}
"{'id': 'GO:1901563', 'label': 'response to camptothecin'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'notes': 'second_layer'}
"{'id': 'HP:0000713', 'label': 'Agitation'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000711', 'label': 'Restlessness'}",{'notes': 'second_layer'}
"{'id': 'HP:0000713', 'label': 'Agitation'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100851', 'label': 'Abnormal emotion/affect behavior'}",{'notes': 'second_layer'}
"{'id': 'HP:0000713', 'label': 'Agitation'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0079836', 'label': 'abnormal agitation behavior'}",{'notes': 'second_layer'}
"{'id': 'HP:0000713', 'label': 'Agitation'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080592', 'label': 'abnormal agitation behavior'}",{'notes': 'second_layer'}
"{'id': 'HP:0000713', 'label': 'Agitation'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000129', 'label': 'agitation behavior'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4315', 'label': 'GLE1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4331', 'label': 'GLS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4392', 'label': 'GNAS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4422', 'label': 'GNS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:93', 'label': 'ACAT1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:236', 'label': 'ADCY5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:395', 'label': 'ALAD'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:483', 'label': 'ANG'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:535', 'label': 'ANXA11'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:620', 'label': 'APP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:865', 'label': 'ATP6V0A1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:1260', 'label': 'CFAP410'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:1388', 'label': 'CACNA1A'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:1591', 'label': 'CCNF'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10541', 'label': 'SATB1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10555', 'label': 'ATXN2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11007', 'label': 'SLC2A3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11138', 'label': 'SNCA'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11179', 'label': 'SOD1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000713', 'label': 'Agitation'}",{'notes': 'second_layer'}
"{'id': 'HP:0009921', 'label': 'Duane anomaly'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0025068', 'label': 'Incomitant strabismus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010533', 'label': 'Spasmus nutans'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012043', 'label': 'Pendular nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010542', 'label': 'Vestibular nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010542', 'label': 'Vestibular nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0009591', 'label': 'Abnormality of the vestibulocochlear nerve'}",{'notes': 'second_layer'}
"{'id': 'HP:0010543', 'label': 'Opsoclonus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012547', 'label': 'Abnormal involuntary eye movements'}",{'notes': 'second_layer'}
"{'id': 'HP:0010543', 'label': 'Opsoclonus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0032104', 'label': 'Saccadic oscillation'}",{'notes': 'second_layer'}
"{'id': 'HP:0010544', 'label': 'Vertical nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010545', 'label': 'Downbeat nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0010544', 'label': 'Vertical nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010877', 'label': 'Monocular strabismus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HP:0011347', 'label': 'Abnormality of ocular abduction'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0011477', 'label': 'Upbeat nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0010544', 'label': 'Vertical nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0012043', 'label': 'Pendular nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0012044', 'label': 'Seesaw nystagmus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012043', 'label': 'Pendular nystagmus'}",{'notes': 'second_layer'}
"{'id': 'HP:0012246', 'label': 'Oculomotor nerve palsy'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000597', 'label': 'Ophthalmoparesis'}",{'notes': 'second_layer'}
"{'id': 'HP:0012246', 'label': 'Oculomotor nerve palsy'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0006824', 'label': 'Cranial nerve paralysis'}",{'notes': 'second_layer'}
"{'id': 'HP:0012470', 'label': 'Setting-sun eye phenomenon'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000597', 'label': 'Ophthalmoparesis'}",{'notes': 'second_layer'}
"{'id': 'HP:0012547', 'label': 'Abnormal involuntary eye movements'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0020045', 'label': 'Esodeviation'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HP:0020046', 'label': 'Accommodative esotropia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'notes': 'second_layer'}
"{'id': 'HP:0020049', 'label': 'Exodeviation'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4279', 'label': 'GJA5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009921', 'label': 'Duane anomaly'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4318', 'label': 'GLI2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4329', 'label': 'GLRB'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4389', 'label': 'GNAO1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4390', 'label': 'GNAQ'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HGNC:4390', 'label': 'GNAQ'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
