id,label
chembl:CHEMBL1096009,ALLOXAN
chembl:CHEMBL184,ACYCLOVIR
chembl:CHEMBL114,SAQUINAVIR
chembl:CHEMBL1179047,CHLOROPROCAINE
chembl:CHEMBL601353,CHEMBL601353
chembl:CHEMBL165,RESVERATROL
chembl:CHEMBL59150,CHEMBL59150
chembl:CHEMBL14830,ADENOSINE DIPHOSPHATE
chembl:CHEMBL817,TOLAZAMIDE
chembl:CHEMBL203135,BERBERRUBINE
chembl:CHEMBL1851943,PRACINOSTAT
GO:1901563,response to camptothecin
chembl:CHEMBL35337,AMFONELIC ACID
chembl:CHEMBL1514715,ETHAMSYLATE
chembl:CHEMBL4297886,ASUNERCEPT
chembl:CHEMBL2108038,MATUZUMAB
chembl:CHEMBL244888,NIFUROXAZIDE
chembl:CHEMBL1079421,PHENMEDIPHAM
chembl:CHEMBL281594,VANOXERINE
chembl:CHEMBL1201201,METHAMPHETAMINE
chembl:CHEMBL566534,ARTEMETHER
chembl:CHEMBL1201451,ALBUMIN HUMAN
chembl:CHEMBL484662,CHEMBL484662
chembl:CHEMBL462018,TRICIRIBINE PHOSPHATE
chembl:CHEMBL383634,GLIQUIDONE
chembl:CHEMBL249447,CHEMBL249447
chembl:CHEMBL4297866,ABIVERTINIB MALEATE
HP:0006934,Congenital nystagmus
chembl:CHEMBL14376,ILOPERIDONE
HP:0025711,Convergence-retraction nystagmus
HGNC:7527,MUTYH
chembl:CHEMBL1395447,NITROVIN
chembl:CHEMBL2017974,BUPARLISIB
chembl:CHEMBL1200596,CHLOROXINE
chembl:CHEMBL1334465,CHEMBL1334465
HP:0030903,Grasp reflex
chembl:CHEMBL288114,GALLIC ACID
chembl:CHEMBL496,HEXACHLOROPHENE
chembl:CHEMBL443684,NAVITOCLAX
chembl:CHEMBL23293,SALIRASIB
chembl:CHEMBL601605,CHEMBL601605
HP:0000657,Oculomotor apraxia
chembl:CHEMBL2105743,OLODATEROL HYDROCHLORIDE
HGNC:4332,BICRA
chembl:CHEMBL1697771,REBAMIPIDE
chembl:CHEMBL87223,AMINOQUINURIDE
chembl:CHEMBL1374360,MERCURIC CHLORIDE
MONDO:0005124,leprosy
chembl:CHEMBL499609,NAKIJIQUINONE I
chembl:CHEMBL589245,CHEMBL589245
chembl:CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE
chembl:CHEMBL4298048,MP-0250
chembl:CHEMBL1201082,FLUOXETINE HYDROCHLORIDE
chembl:CHEMBL359744,DOXORUBICIN HYDROCHLORIDE
chembl:CHEMBL1354502,KOPARIN
chembl:CHEMBL803,CYTARABINE
chembl:CHEMBL112,ACETAMINOPHEN
chembl:CHEMBL1436980,"4,4'-DIMETHOXYDALBERGIONE"
chembl:CHEMBL155265,DNQX
chembl:CHEMBL196814,CHEMBL196814
chembl:CHEMBL2180604,TAK-593
chembl:CHEMBL463981,BEGACESTAT
MONDO:0001627,dementia
chembl:CHEMBL1200920,ISOETHARINE HYDROCHLORIDE
chembl:CHEMBL2364628,RICOLINOSTAT
chembl:CHEMBL3039530,ABEDITEROL
chembl:CHEMBL1762621,BARDOXOLONE METHYL
HGNC:613,APOE
MONDO:0016304,classic pantothenate kinase-associated neurodegeneration
MONDO:1010000,pythiosis
chembl:CHEMBL483254,PANOBINOSTAT
chembl:CHEMBL2218893,BEDORADRINE SULFATE
chembl:CHEMBL1586,BECLOMETHASONE
chembl:CHEMBL494083,XANTHOANGELOL
HGNC:427,ALK
HGNC:4812,HAP1
chembl:CHEMBL1201153,ISOETHARINE MESYLATE
chembl:CHEMBL1201728,DESVENLAFAXINE SUCCINATE
Reactome:R-CEL-390666,Serotonin receptors
CHEBI:50919,antiemetic
chembl:CHEMBL290914,EMODIC ACID
chembl:CHEMBL1201583,BEVACIZUMAB
HP:0001251,Ataxia
HGNC:90,ACADS
chembl:CHEMBL576349,IC261
HGNC:15864,RBCK1
chembl:CHEMBL3544962,CT-1578
chembl:CHEMBL270995,BRIVANIB ALANINATE
HP:0007221,Progressive truncal ataxia
chembl:CHEMBL3545252,DOCETAXEL
chembl:CHEMBL1201572,ETANERCEPT
chembl:CHEMBL2107826,VIBEGRON
chembl:CHEMBL1701915,CHEMBL1701915
chembl:CHEMBL4208229,ASCIMINIB
chembl:CHEMBL85685,CHRYSENE
MONDO:0015244,autosomal recessive cerebellar ataxia
chembl:CHEMBL1706,NAPHAZOLINE HYDROCHLORIDE
HGNC:93,ACAT1
chembl:CHEMBL1200322,ESCITALOPRAM OXALATE
chembl:CHEMBL347036,PROADIFEN HYDROCHLORIDE
HGNC:7461,MT-ND5
chembl:CHEMBL8946,ETICLOPRIDE
chembl:CHEMBL549473,DIPYRITHIONE
chembl:CHEMBL1743025,GANTENERUMAB
HGNC:129,ACTA1
chembl:CHEMBL578,ENALAPRIL
chembl:CHEMBL15192,LAPACHONE
chembl:CHEMBL119385,NEFLAMAPIMOD
chembl:CHEMBL531268,CHEMBL531268
chembl:CHEMBL493636,SULFANITRAN
Reactome:R-BTA-390651,Dopamine receptors
chembl:CHEMBL2012520,LY377604
chembl:CHEMBL462880,ISOBOLDINE
chembl:CHEMBL3545111,HEMAY-022
chembl:CHEMBL297304,CHEMBL297304
chembl:CHEMBL1464,WARFARIN
chembl:CHEMBL3187723,BINIMETINIB
chembl:CHEMBL267930,SPIPERONE
chembl:CHEMBL269732,TACROLIMUS
chembl:CHEMBL1405922,FENDILINE HYDROCHLORIDE
chembl:CHEMBL425,OLSALAZINE
chembl:CHEMBL4,OFLOXACIN
HP:0002470,Nonprogressive cerebellar ataxia
chembl:CHEMBL2364649,MARGETUXIMAB
chembl:CHEMBL13828,OXATOMIDE
chembl:CHEMBL1200694,SEVOFLURANE
chembl:CHEMBL3414621,TAZEMETOSTAT
chembl:CHEMBL3545248,DS-7423
chembl:CHEMBL1290,PENBUTOLOL
chembl:CHEMBL1743003,CONATUMUMAB
chembl:CHEMBL632,BETAMETHASONE
HP:0007811,Horizontal pendular nystagmus
GO:0030667,secretory granule membrane
MONDO:0030318,"spinocerebellar ataxia, autosomal recessive 30"
chembl:CHEMBL3544989,VOLANESORSEN SODIUM
chembl:CHEMBL322862,CHEMBL322862
chembl:CHEMBL1740,RACEPINEPHRINE
Reactome:R-DME-390651,Dopamine receptors
chembl:CHEMBL513000,EMETINE HYDROCHLORIDE
chembl:CHEMBL3137348,SENREBOTASE
HP:0001419,X-linked recessive inheritance
chembl:CHEMBL591628,CHEMBL591628
chembl:CHEMBL278315,GELDANAMYCIN
chembl:CHEMBL422,TRIFLUOPERAZINE
chembl:CHEMBL133576,ACID BLUE 129
chembl:CHEMBL47986,ERBSTATIN
chembl:CHEMBL465339,MUNDULONE
chembl:CHEMBL76688,SIVELESTAT
chembl:CHEMBL2103839,RIDAFOROLIMUS
chembl:CHEMBL1200493,NAFTIFINE HYDROCHLORIDE
HGNC:16695,BCAP31
MONDO:0018632,11q22.2q22.3 microdeletion syndrome
chembl:CHEMBL589694,CHEMBL589694
chembl:CHEMBL152231,AMOSULALOL
chembl:CHEMBL194400,HEPTACHLOR
chembl:CHEMBL461579,CHEMBL461579
chembl:CHEMBL578741,CHEMBL578741
chembl:CHEMBL1084546,PF-00562271
chembl:CHEMBL546,OXPRENOLOL
chembl:CHEMBL26138,CHEMBL26138
chembl:CHEMBL462576,KEPONE
chembl:CHEMBL375563,CHEMBL375563
chembl:CHEMBL413376,SURAMIN HEXASODIUM
Reactome:R-GGA-419469,Pyrimidine metabolism: de novo synthesis of UMP
chembl:CHEMBL820,BUSULFAN
chembl:CHEMBL2107358,OBATOCLAX MESYLATE
chembl:CHEMBL1642,IMATINIB MESYLATE
chembl:CHEMBL691,ETHINYL ESTRADIOL
HP:0000726,Dementia
chembl:CHEMBL422872,AZD-4769
HGNC:555,AP1G1
chembl:CHEMBL553,ERLOTINIB
HGNC:119,ACOX1
chembl:CHEMBL526,PROPOFOL
chembl:CHEMBL1946170,REGORAFENIB
chembl:CHEMBL421,SULFASALAZINE
chembl:CHEMBL582073,CHEMBL582073
MONDO:0011327,neuronal intranuclear inclusion disease
HGNC:11588,TBP
HGNC:251,ADH1C
chembl:CHEMBL372764,PERIFOSINE
HGNC:877,ALDH7A1
chembl:CHEMBL572878,TOZASERTIB
chembl:CHEMBL2036124,CHEMBL2036124
chembl:CHEMBL220241,GSK-269962A
chembl:CHEMBL1208858,CALMIDAZOLIUM CHLORIDE
HP:0009591,Abnormality of the vestibulocochlear nerve
chembl:CHEMBL171699,CHEMBL171699
chembl:CHEMBL578294,CHEMBL578294
chembl:CHEMBL1200379,APRACLONIDINE HYDROCHLORIDE
chembl:CHEMBL975,MESNA
chembl:CHEMBL1200494,GUANFACINE HYDROCHLORIDE
chembl:CHEMBL25,ASPIRIN
chembl:CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE
chembl:CHEMBL590686,CHEMBL590686
chembl:CHEMBL1520512,DEHYDROVARIABILIN
chembl:CHEMBL1005,REMIFENTANIL
chembl:CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE
MONDO:0016564,progressive supranuclear palsy-progressive non-fluent aphasia syndrome
chembl:CHEMBL590,MENADIONE
chembl:CHEMBL582030,CHEMBL582030
chembl:CHEMBL52387,(RS)-ROSCOVITINE
chembl:CHEMBL2094789,CHEMBL2094789
chembl:CHEMBL3545360,ASP-3026
chembl:CHEMBL1873475,IBRUTINIB
chembl:CHEMBL24510,FUSARIC ACID
chembl:CHEMBL585656,CHEMBL585656
Reactome:R-MMU-390650,Histamine receptors
chembl:CHEMBL2333541,ARISTOYUNNOLIN A
Reactome:R-DME-390666,Serotonin receptors
chembl:CHEMBL790,CHLORHEXIDINE
MONDO:0007182,Machado-Joseph disease
MONDO:0014867,spinocerebellar ataxia 43
chembl:CHEMBL590186,CHEMBL590186
chembl:CHEMBL1255837,DIHYDROERGOCRISTINE MESYLATE
chembl:CHEMBL1402376,CHEMBL1402376
HGNC:29,ABCA1
chembl:CHEMBL1144,PRAVASTATIN
chembl:CHEMBL1742994,BRENTUXIMAB VEDOTIN
chembl:CHEMBL458094,CHEMBL458094
chembl:CHEMBL84567,TRACAZOLATE
MONDO:0008943,autosomal recessive spinocerebellar ataxia 2
chembl:CHEMBL1160544,TERBUTALINE SULFATE
CHEBI:77906,minocycline zwitterion
chembl:CHEMBL1200471,PYRITHIONE ZINC
HP:0011448,Ankle clonus
chembl:CHEMBL515252,CHEMBL515252
Reactome:R-BTA-71403,Citric acid cycle (TCA cycle)
chembl:CHEMBL2109300,GSK933776
HGNC:492,ANK1
chembl:CHEMBL3545163,AMP579
chembl:CHEMBL1398631,LAURYL ISOQUINOLINIUM
chembl:CHEMBL1441574,BENZO(K)FLUORANTHENE
chembl:CHEMBL417799,SANGUINARIUM
chembl:CHEMBL3990042,GOSURANEMAB
HGNC:177,ACY1
chembl:CHEMBL2095095,CHEMBL2095095
chembl:CHEMBL134342,THIOCTIC ACID
chembl:CHEMBL2110922,AMEZINIUM
HP:0012179,Craniofacial dystonia
chembl:CHEMBL3545313,BEMPEDOIC ACID
chembl:CHEMBL876,MECLOFENAMATE SODIUM
chembl:CHEMBL116438,CURCUMIN
chembl:CHEMBL321582,BUCINDOLOL
MONDO:0009567,Marinesco-Sjogren syndrome
chembl:CHEMBL1242196,DEHYDROMUTACTIN
chembl:CHEMBL4297397,QUERCETIN-3'-O-PHOSPHATE
chembl:CHEMBL515505,CHEMBL515505
chembl:CHEMBL508338,THIMEROSAL
chembl:CHEMBL131921,BIOCHANIN
chembl:CHEMBL2105325,RILOPIROX
chembl:CHEMBL592124,CHEMBL592124
chembl:CHEMBL600353,CHEMBL600353
chembl:CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE
HGNC:53924,NOTCH2NLC
chembl:CHEMBL401844,CHEMBL401844
MONDO:0007661,Tourette syndrome
Reactome:R-BTA-211945,Phase I - Functionalization of compounds
MONDO:0014559,progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome
chembl:CHEMBL1201581,INFLIXIMAB
chembl:CHEMBL1201295,BITOLTEROL
chembl:CHEMBL1467165,CHEMBL1467165
chembl:CHEMBL1256737,METHIOTHEPIN MESYLATE
MONDO:0006669,bacterial endocarditis
MONDO:0012321,Alzheimer disease 10
chembl:CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE
chembl:CHEMBL3989767,CALCITONIN
chembl:CHEMBL449081,AGROCLAVINE
chembl:CHEMBL1200560,GUANABENZ ACETATE
chembl:CHEMBL1129,TRIFLURIDINE
chembl:CHEMBL539027,FLUNARIZINE DIHYDROCHLORIDE
Reactome:R-HSA-390651,Dopamine receptors
chembl:CHEMBL477772,PAZOPANIB
chembl:CHEMBL1526240,DIHYDROGAMBOGIC ACID
HGNC:2079,CLN8
HGNC:663,ARG1
HP:0002439,Frontolimbic dementia
chembl:CHEMBL329785,CHEMBL329785
chembl:CHEMBL429876,CILENGITIDE
chembl:CHEMBL832,SULFINPYRAZONE
MONDO:0012449,spinocerebellar ataxia type 23
chembl:CHEMBL2111110,TEDISAMIL
chembl:CHEMBL3545428,CHIAURANIB
chembl:CHEMBL268868,DAPH
MONDO:0005091,severe acute respiratory syndrome
HP:0006961,Jerky head movements
HGNC:7501,MT-TW
chembl:CHEMBL86754,IODOQUINOL
HGNC:637,AQP4
chembl:CHEMBL1200363,PENBUTOLOL SULFATE
chembl:CHEMBL70501,THUNBERGINOL B
CHEBI:36027,stilbenol
Reactome:R-DDI-611105,Respiratory electron transport
chembl:CHEMBL1230609,FORETINIB
HP:0002463,Language impairment
chembl:CHEMBL225519,CHEMBL225519
chembl:CHEMBL1306524,CHEMBL1306524
chembl:CHEMBL258867,EUPALININ A
HP:0011443,Abnormality of coordination
chembl:CHEMBL579318,CHEMBL579318
chembl:CHEMBL414890,PROTOAPIGENONE
chembl:CHEMBL1484,NICARDIPINE
chembl:CHEMBL483321,CP-724714
chembl:CHEMBL487,DROLOXIFENE
HGNC:170,ACTR3
chembl:CHEMBL24944,TRIBROMSALAN
chembl:CHEMBL76,CHLOROQUINE
chembl:CHEMBL1952329,SGI-1776
chembl:CHEMBL253989,CHEMBL253989
chembl:CHEMBL1201593,ALTEPLASE
MONDO:0005153,cervical adenocarcinoma
chembl:CHEMBL1256958,EPINEPHRINE BITARTRATE
chembl:CHEMBL2107832,PIMASERTIB
HP:0033203,Brachioradialis hyperreflexia
chembl:CHEMBL1607,TOPOTECAN HYDROCHLORIDE
chembl:CHEMBL1615374,VILAZODONE HYDROCHLORIDE
chembl:CHEMBL964,DISULFIRAM
chembl:CHEMBL1234354,PF-04691502
chembl:CHEMBL3639788,TELAGLENASTAT
chembl:CHEMBL3330650,RG-7420
chembl:CHEMBL41632,TIRATRICOL
chembl:CHEMBL1705,CLONIDINE HYDROCHLORIDE
MONDO:0011638,neuroferritinopathy
HP:0010543,Opsoclonus
chembl:CHEMBL1208903,ISOGINKGETIN
chembl:CHEMBL1436035,BISANHYDRORUTILANTINONE
chembl:CHEMBL4283683,DOMATINOSTAT
chembl:CHEMBL1477760,GRINIMIBINE
chembl:CHEMBL1339265,CYCLIRAMINE MALEATE
chembl:CHEMBL609628,CHEMBL609628
HGNC:391,AKT1
chembl:CHEMBL1256708,APOMORPHINE HYDROCHLORIDE HEMIHYDRATE
chembl:CHEMBL521851,PICTILISIB
chembl:CHEMBL582473,CHEMBL582473
chembl:CHEMBL1314,TIOPRONIN
chembl:CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE
HP:0033205,Biceps hyperreflexia
chembl:CHEMBL1210769,CHEMBL1210769
chembl:CHEMBL459,METHYLDOPA
chembl:CHEMBL2364614,LIAFENSINE
chembl:CHEMBL4297774,JNJ-61186372
chembl:CHEMBL1490332,CHEMBL1490332
chembl:CHEMBL3545057,ACETYLDIGITOXIN
HP:0001252,Hypotonia
chembl:CHEMBL434,ISOPROTERENOL
chembl:CHEMBL429,LABETALOL
CHEBI:63726,neuroprotective agent
chembl:CHEMBL131,PREDNISOLONE
chembl:CHEMBL1797708,CHEMBL1797708
chembl:CHEMBL362558,LY-2090314
chembl:CHEMBL507361,PD-0325901
chembl:CHEMBL1215,PHENYLEPHRINE
chembl:CHEMBL141,LAMIVUDINE
chembl:CHEMBL3545320,ME-344
HGNC:291,ADSL
chembl:CHEMBL361497,ARTESUNATE
chembl:CHEMBL1256697,CHEMBL1256697
chembl:CHEMBL549208,CHEMBL549208
chembl:CHEMBL406845,CHEMBL406845
chembl:CHEMBL124660,TANDUTINIB
chembl:CHEMBL296586,KENPAULLONE
chembl:CHEMBL1498652,CHEMBL1498652
chembl:CHEMBL578063,ALAZANINE
chembl:CHEMBL1671,PROPRANOLOL HYDROCHLORIDE
chembl:CHEMBL160519,PROCATEROL
Reactome:R-BTA-500753,Pyrimidine biosynthesis
chembl:CHEMBL268368,STAUROSPORINE AGLYCON
chembl:CHEMBL1486690,PYRONIN Y
chembl:CHEMBL85,RISPERIDONE
chembl:CHEMBL31965,CANERTINIB
chembl:CHEMBL225071,RALTITREXED
chembl:CHEMBL3545424,AZD-8186
chembl:CHEMBL405355,NIGULDIPINE
chembl:CHEMBL546797,CHEMBL546797
chembl:CHEMBL463175,CEPHALOCHROMIN
chembl:CHEMBL888,GEMCITABINE
chembl:CHEMBL2107143,GLUFOSFAMIDE
chembl:CHEMBL28079,ZAPRINAST
chembl:CHEMBL193,NIFEDIPINE
chembl:CHEMBL430266,CALYCULIN A
chembl:CHEMBL559612,CP-55940
chembl:CHEMBL577419,CHEMBL577419
chembl:CHEMBL331372,CGS-21680
chembl:CHEMBL33845,DICHLOROPHEN
chembl:CHEMBL3686884,E-7090
chembl:CHEMBL22077,HYCANTHONE
chembl:CHEMBL163,RITONAVIR
chembl:CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE
chembl:CHEMBL2088730,CHEMBL2088730
chembl:CHEMBL296468,BMS-387032
chembl:CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE
chembl:CHEMBL553025,VINORELBINE
HP:0008026,Horizontal opticokinetic nystagmus
chembl:CHEMBL2105704,LENVATINIB MESYLATE
HGNC:469,AMPD2
chembl:CHEMBL3545413,FLUMATINIB
chembl:CHEMBL1200728,GUANIDINE HYDROCHLORIDE
chembl:CHEMBL1732,DIHYDROERGOTAMINE
chembl:CHEMBL258316,CHEMBL258316
chembl:CHEMBL363535,TANSHINONE I
chembl:CHEMBL1425,MERCAPTOPURINE
chembl:CHEMBL1312050,CHEMBL1312050
chembl:CHEMBL1200467,HYDROXYZINE PAMOATE
chembl:CHEMBL99408,CHEMBL99408
chembl:CHEMBL1683590,ERIBULIN
chembl:CHEMBL783,NATEGLINIDE
chembl:CHEMBL77387,CHEMBL77387
chembl:CHEMBL650,METHYLPREDNISOLONE
chembl:CHEMBL299853,CHEMBL299853
MONDO:0014688,short-rib thoracic dysplasia 14 with polydactyly
chembl:CHEMBL177126,CHEMBL177126
chembl:CHEMBL1221911,LACTIMIDOMYCIN
chembl:CHEMBL17331,PD-169316
chembl:CHEMBL601618,CHEMBL601618
chembl:CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE
chembl:CHEMBL46286,OMACETAXINE MEPESUCCINATE
Reactome:R-CFA-211945,Phase I - Functionalization of compounds
chembl:CHEMBL4297438,T-817 MALEATE
chembl:CHEMBL2109198,METHYLCELLULOSE
chembl:CHEMBL294264,PURPURIN
chembl:CHEMBL590927,CHEMBL590927
chembl:CHEMBL479,THIORIDAZINE
chembl:CHEMBL1200609,PAROXETINE MESYLATE
Reactome:R-GGA-611105,Respiratory electron transport
chembl:CHEMBL1795737,CHEMBL1795737
chembl:CHEMBL4298178,TRASTUZUMAB DUOCARMAZINE
chembl:CHEMBL1256660,CHEMBL1256660
chembl:CHEMBL170365,ACETALDEHYDE
MONDO:0100151,nephropathic cystinosis
chembl:CHEMBL578944,CHEMBL578944
HGNC:2347,CREB3
chembl:CHEMBL1743063,RILOTUMUMAB
chembl:CHEMBL549386,FOTEMUSTINE
HP:0001304,Torsion dystonia
chembl:CHEMBL55934,NAPHTHOQUINONE
chembl:CHEMBL197672,EMRICASAN
chembl:CHEMBL11417,STREPTONIGRIN
chembl:CHEMBL3989514,IRINOTECAN HYDROCHLORIDE
chembl:CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE
chembl:CHEMBL30432,GW282974X
chembl:CHEMBL376408,ABT 737
chembl:CHEMBL84010,CHEMBL84010
chembl:CHEMBL587723,AEE-788
chembl:CHEMBL477,ADENOSINE
chembl:CHEMBL1042,CHOLECALCIFEROL
chembl:CHEMBL120563,THIRAM
chembl:CHEMBL55400,PROFLAVINE
chembl:CHEMBL3621988,TUCIDINOSTAT
chembl:CHEMBL1801204,AZD-8055
chembl:CHEMBL2333547,ARISTOLACTONE
chembl:CHEMBL536151,CHEMBL536151
chembl:CHEMBL501680,BILIRUBIN
chembl:CHEMBL1449651,"PYRROLIDINE DITHIOCARBAMIC ACID, AMMONIUM SALT"
chembl:CHEMBL357995,BOPINDOLOL
chembl:CHEMBL375611,LY404039
chembl:CHEMBL286494,HYPERICIN
chembl:CHEMBL3545297,PEXMETINIB
MONDO:0021136,rare
chembl:CHEMBL2109393,RG-7160
chembl:CHEMBL185,FLUOROURACIL
chembl:CHEMBL1576310,CHEMBL1576310
HP:0034674,Abnormal ankle physiology
chembl:CHEMBL548615,CHEMBL548615
chembl:CHEMBL1317986,CHEMBL1317986
chembl:CHEMBL2005186,CHEMBL2005186
CHEBI:46920,N-methylpiperazine
chembl:CHEMBL191083,METHYLENE BLUE
chembl:CHEMBL777,CLAVULANIC ACID
CHEBI:26195,polyphenol
chembl:CHEMBL2109355,DUSIGITUMAB
chembl:CHEMBL1304363,CHEMBL1304363
