id,label
HGNC:9117,PMP2
HGNC:4593,GRM1
HP:0003777,Pili torti
chembl:CHEMBL579957,CHEMBL579957
UBERON:0018303,adrenal tissue
HP:0033725,Thin corpus callosum
MONDO:0001072,mild pre-eclampsia
chembl:CHEMBL1200733,DESFLURANE
HP:0001987,Hyperammonemia
HGNC:4124,GALNT2
chembl:CHEMBL2105866,PROTOPORPHYRIN DISODIUM
chembl:CHEMBL1416084,PROPARGITE
chembl:CHEMBL1093490,CHEMBL1093490
chembl:CHEMBL289228,TIPIFARNIB
chembl:CHEMBL1200983,GALLIUM NITRATE
HGNC:29333,ANKRD36B
WB:WBGene00000064,act-2
UPHENO:0026492,absent vestibular nerve in the vestibulocochlear nerve
HP:0002451,Limb dystonia
chembl:CHEMBL360861,NIFEKALANT
chembl:CHEMBL480626,CHEMBL480626
HGNC:6199,JRK
MONDO:0003409,colonic disorder
HGNC:23508,STOX1
HP:0003380,Decreased number of peripheral myelinated nerve fibers
HP:0002425,Anarthria
HGNC:2746,DDX5
HGNC:23064,GSTO2
HP:0002506,Diffuse cerebral atrophy
HP:0011960,Substantia nigra gliosis
MONDO:0014889,"striatonigral degeneration, childhood-onset"
HP:0009588,Vestibular schwannoma
CHEBI:33019,diphosphate(3-)
HGNC:28912,WDR45
HP:0009053,Distal lower limb muscle weakness
chembl:CHEMBL320295,"O,O'-DIMETHYLCAFFEIC ACID"
NCBIGene:488824,DRD5
CHEBI:76359,butylated hydroxyanisole
chembl:CHEMBL118478,ILEPCIMIDE
MONDO:0008735,adrenocortical unresponsiveness to ACTH with postreceptor defect
chembl:CHEMBL294018,PATULIN
HP:0007867,Restrictive partial external ophthalmoplegia
chembl:CHEMBL581225,CHEMBL581225
HP:0000953,Hyperpigmentation of the skin
HGNC:11283,SRC
HGNC:10705,SEC24C
MONDO:0017809,parkinsonism due to ATP13A2 deficiency
MONDO:0002483,breast myoepithelial tumor
chembl:CHEMBL1333653,OBTUSAQUINONE
chembl:CHEMBL3039502,DUVELISIB
MONDO:0002169,rectum adenocarcinoma
chembl:CHEMBL3601398,CGM-097
HP:0000580,Pigmentary retinopathy
MONDO:0008695,chorea-acanthocytosis
HGNC:7415,MT-ATP8
HGNC:9784,RAB5B
HP:0007018,Attention deficit hyperactivity disorder
CHEBI:17495,cholesteryl beta-D-glucoside
MONDO:0005278,serous adenocarcinoma
HGNC:25613,CWF19L1
UBERON:0004533,left testis
chembl:CHEMBL1879463,DACTOLISIB
chembl:CHEMBL1236682,REFAMETINIB
Reactome:R-HSA-437239,Recycling pathway of L1
HGNC:26483,GLT1D1
HP:0002007,Frontal bossing
WB:WBGene00012067,sqst-3
HGNC:4831,HBG1
HGNC:4908,HIBCH
HGNC:7421,MT-CO2
HP:0000544,External ophthalmoplegia
ZFIN:ZDB-GENE-040801-169,ndufa7
chembl:CHEMBL467084,LANICEMINE
chembl:CHEMBL3544935,XL-418
GO:0001046,core promoter sequence-specific DNA binding
HGNC:7716,NDUFV1
chembl:CHEMBL269732,TACROLIMUS
HGNC:553,AOX1
HGNC:12590,UQCRH
chembl:CHEMBL69863,PICEATANNOL
HGNC:10519,SACS
HP:0002121,Generalized non-motor (absence) seizure
MONDO:0021178,injury
chembl:CHEMBL1200686,PIMECROLIMUS
chembl:CHEMBL4298043,ROLUPERIDONE HYDROCHLORIDE
FB:FBgn0286222,Fum1
NCBIGene:508586,SCO1
HGNC:11003,SLC29A1
MONDO:0031040,"cholestasis, progressive familial intrahepatic, 12"
chembl:CHEMBL41092,CHRYSOPHANOL
WB:WBGene00000417,ced-3
chembl:CHEMBL1110,ALOSETRON
HP:0006794,Loss of ability to walk in first decade
HP:0034585,Cochlear nerve hypoplasia
chembl:CHEMBL1314044,HYDRASTININE
chembl:CHEMBL582278,CHEMBL582278
MGI:1919599,Dusp3
GO:0004111,creatine kinase activity
HGNC:592,XIAP
chembl:CHEMBL1773683,EZUTROMID
GO:0050782,galactose uniporter activity
chembl:CHEMBL198759,CHEMBL198759
HP:0001394,Cirrhosis
HGNC:6138,ITGA2B
CHEBI:85278,17beta-hydroxyandrostan-3-one
MONDO:0007492,early-onset generalized limb-onset dystonia
GO:0090298,negative regulation of mitochondrial DNA replication
RGD:631440,Aadac
HP:0001300,Parkinsonism
HGNC:12472,UBE2A
CHEBI:26355,heme b
chembl:CHEMBL3120215,OSI-027
chembl:CHEMBL142703,VILDAGLIPTIN
HGNC:438,ALPL
MGI:107825,Adam8
MONDO:0007829,"cholestasis, intrahepatic, of pregnancy, 1"
FB:FBgn0029118,ScsβG
WB:WBGene00017981,figl-1
HP:0100706,Abnormal oligodendroglia morphology
MONDO:0011913,Alzheimer disease 3
HP:0002465,Poor speech
MONDO:0020380,autosomal dominant cerebellar ataxia
HP:0002463,Language impairment
HP:0001513,Obesity
MONDO:0014682,"thyroid cancer, nonmedullary, 5"
HGNC:11892,TNF
ZFIN:ZDB-GENE-050417-60,cox16
MONDO:0018492,hereditary clear cell renal cell carcinoma
MONDO:0004994,cardiomyopathy
FB:FBgn0004888,Scsα1
ZFIN:ZDB-GENE-030910-2,drd2b
MONDO:0015069,neuroendocrine tumor of the anal canal
chembl:CHEMBL668,PROTRIPTYLINE
HP:0011350,Mild receptive language delay
GO:2000377,regulation of reactive oxygen species metabolic process
chembl:CHEMBL3545397,ACALISIB
chembl:CHEMBL515,CHLORAMBUCIL
HGNC:29969,MGARP
HGNC:4647,GTF2A2
CHEBI:15738,staurosporine
RGD:1306952,Cmbl
GO:0015370,solute:sodium symporter activity
HGNC:32069,LDLRAD1
HGNC:11408,STK4
HP:0001969,Abnormal tubulointerstitial morphology
GO:0046449,creatinine metabolic process
HGNC:11577,TAFAZZIN
MONDO:0002852,mediastinum sarcoma
NCBIGene:513552,TMEM186
CHEBI:51454,cyclopropanes
MONDO:0000704,lymphocytic colitis
chembl:CHEMBL1016,CANDESARTAN
HGNC:9634,PTP4A1
chembl:CHEMBL46403,STEARIC ACID
chembl:CHEMBL931,HALOTHANE
HGNC:8156,OPRM1
chembl:CHEMBL1643880,PUMOSETRAG
chembl:CHEMBL576208,CHEMBL576208
HGNC:2961,DYNC1H1
chembl:CHEMBL180022,NERATINIB
MONDO:0016703,anaplastic oligoastrocytoma
HGNC:24519,TCTN3
MONDO:0010774,"striatonigral degeneration, infantile, mitochondrial"
HGNC:10047,RNASE4
MONDO:0002278,benign colon neoplasm
HP:0002185,Neurofibrillary tangles
HP:0000121,Nephrocalcinosis
MONDO:0013817,preeclampsia/eclampsia 5
HGNC:7456,MT-ND2
MONDO:0015548,Huntington disease-like syndrome
HGNC:469,AMPD2
HP:0030665,Rubral tremor
chembl:CHEMBL1657,TAZAROTENE
chembl:CHEMBL1272,REPAGLINIDE
chembl:CHEMBL47,VITAMIN E
HGNC:11057,SLC7A1
HGNC:20766,TUBA1A
HGNC:6742,LZTR1
HP:0002180,Neurodegeneration
chembl:CHEMBL602969,CHEMBL602969
chembl:CHEMBL3707227,ATEZOLIZUMAB
HGNC:12363,TSC2
MONDO:0030027,"tremor, hereditary essential, 6"
HGNC:8049,NUDT2
HP:0000089,Renal hypoplasia
UBERON:0001052,rectum
chembl:CHEMBL482767,SNS-314
HGNC:3638,FDX1
HGNC:7800,NFKBIL1
GO:0031088,platelet dense granule membrane
HGNC:7452,MTMR4
RGD:69264,Shank3
chembl:CHEMBL182310,CHEMBL182310
CHEBI:8028,perphenazine
HP:0005988,Congenital muscular torticollis
HP:0001238,Slender finger
HP:0000574,Thick eyebrow
chembl:CHEMBL602807,CHEMBL602807
chembl:CHEMBL296021,CHEMBL296021
CHEBI:28262,dimethyl sulfoxide
HGNC:6149,ITGAM
MONDO:0006235,granular cell tumor
HGNC:11305,SRPK1
HP:0000480,Retinal coloboma
HGNC:4658,GTF2H4
HP:0030216,Inertia
HGNC:20407,CALR3
GO:0005528,FK506 binding
MONDO:0002050,depressive disorder
chembl:CHEMBL7976,CHALCONE
chembl:CHEMBL552212,LEXIBULIN
chembl:CHEMBL1017,TELMISARTAN
chembl:CHEMBL532849,CHEMBL532849
HP:0008181,Abetalipoproteinemia
chembl:CHEMBL577419,CHEMBL577419
HP:0009879,Simplified gyral pattern
CHEBI:48626,pyranoindolizinoquinoline
chembl:CHEMBL180920,MAGNOLOL
HP:0007792,Microsaccadic pursuit
chembl:CHEMBL45816,MIBEFRADIL
GO:0035623,renal glucose absorption
HGNC:7458,MT-ND3
chembl:CHEMBL163,RITONAVIR
HP:0002090,Pneumonia
HP:0010472,Abnormal circulating porphyrin concentration
MONDO:0012994,dopa-responsive dystonia due to sepiapterin reductase deficiency
HGNC:668,RHOB
ZFIN:ZDB-GENE-040426-2592,nnt
MONDO:0018023,hemoglobin M disease
HGNC:2652,CYP7B1
chembl:CHEMBL320361,CHEMBL320361
HGNC:2579,CYC1
HP:0012080,Cerebellar granular layer atrophy
MONDO:0006745,endometrioid stromal sarcoma
chembl:CHEMBL1558,PRAZOSIN HYDROCHLORIDE
chembl:CHEMBL1892987,DINOSEB
UPHENO:0079838,abnormal impulsive behavior
chembl:CHEMBL1730,CEFOTAXIME
MONDO:0014095,dilated cardiomyopathy 1JJ
chembl:CHEMBL10,SB-203580
HGNC:4761,H2BC11
chembl:CHEMBL578276,CHEMBL578276
HP:0011947,Respiratory tract infection
chembl:CHEMBL124660,TANDUTINIB
HGNC:672,RHOG
chembl:CHEMBL1881783,PYROXAMINE MALEATE
chembl:CHEMBL119443,ERGONOVINE
chembl:CHEMBL593,DELAVIRDINE
HGNC:11098,SMARCA2
FB:FBgn0032129,jp
HGNC:1663,CD36
chembl:CHEMBL2010872,CEP-11981
MONDO:0005405,childhood onset asthma
HGNC:13082,LTN1
UBERON:0001876,amygdala
HP:0040200,Motor impersistence
HP:0002197,Generalized-onset seizure
HGNC:3690,FGFR3
HGNC:11588,TBP
HP:0003259,Elevated circulating creatinine concentration
CHEBI:1722,3beta-hydroxy-Delta(5)-steroid
CHEBI:34996,teicoplanin A2-3
Reactome:R-HSA-2132295,MHC class II antigen presentation
CHEBI:16240,hydrogen peroxide
HGNC:8729,PCNA
ZFIN:ZDB-GENE-070508-3,drd4b
HGNC:1144,BTRC
HP:0007429,Few cafe-au-lait spots
HP:0031847,Difficulty walking backward
HP:0002136,Broad-based gait
GO:0071312,cellular response to alkaloid
CHEBI:4027,cyclophosphamide
chembl:CHEMBL3545263,LGX-806
CHEBI:138029,14alpha-methyl steroid
chembl:CHEMBL146506,MOFAROTENE
chembl:CHEMBL367149,DOCONEXENT
chembl:CHEMBL1389,LEVONORGESTREL
HGNC:11697,DYNLT1
chembl:CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE
chembl:CHEMBL1976040,ADAVOSERTIB
MONDO:0002056,breast fibroadenoma
chembl:CHEMBL533082,CHEMBL533082
chembl:CHEMBL530609,CHEMBL530609
HGNC:29796,LAMTOR2
chembl:CHEMBL2110725,VINFLUNINE
chembl:CHEMBL2348411,CHEMBL2348411
HP:0030047,Abnormal lateral ventricle morphology
CHEBI:36683,organochlorine compound
HGNC:21474,INPP5E
CHEBI:51569,N-acyl-amino acid
chembl:CHEMBL180917,CHEMBL180917
UBERON:0004811,endometrium epithelium
chembl:CHEMBL472940,CHEMBL472940
chembl:CHEMBL1160008,IODOPHTHALEIN
chembl:CHEMBL581929,CHEMBL581929
chembl:CHEMBL456807,PHENYLHYDRAZINE
NCBIGene:417157,SURF1
MONDO:0003626,uterine ligament serous adenocarcinoma
HGNC:3629,FDFT1
HGNC:9077,PLK1
CHEBI:26195,polyphenol
HGNC:9232,PPARA
HGNC:13709,DEGS1
HP:0100295,Muscle fiber atrophy
MONDO:0030268,developmental and epileptic encephalopathy 6B
HGNC:3574,FADS1
MONDO:0014144,autosomal recessive limb-girdle muscular dystrophy type R18
HP:0000421,Epistaxis
HGNC:18578,TXLNG
HP:0006863,Severe expressive language delay
HGNC:18996,VRK3
HGNC:20066,USP34
chembl:CHEMBL491550,CHEMBL491550
HGNC:11205,SP1
CHEBI:15394,(-)-borneol
HP:0011665,Takotsubo cardiomyopathy
chembl:CHEMBL152632,NIRIDAZOLE
MONDO:0017706,disorder of carbohydrate transmembrane transport and absorption
HGNC:3518,EXTL3
chembl:CHEMBL481,IRINOTECAN
HGNC:11551,BRF1
chembl:CHEMBL374632,CHEMBL374632
HP:0003557,Increased variability in muscle fiber diameter
MONDO:0002748,rectum mucinous adenocarcinoma
HGNC:4948,HLA-DRB1
GO:0007416,synapse assembly
HGNC:4923,HK2
HGNC:2690,DBI
GO:0015517,galactose:proton symporter activity
chembl:CHEMBL590686,CHEMBL590686
chembl:CHEMBL578512,CHEMBL578512
MGI:88543,Csnk2a1
chembl:CHEMBL1289926,AXITINIB
HGNC:28091,ATP6AP1L
HGNC:4378,GMPS
MONDO:0007533,elliptocytosis 2
GO:0098797,plasma membrane protein complex
wikidata:Q4767903,ANNAMYCIN
HGNC:26070,TRMT61B
HP:0031874,Late chronotype
HGNC:2024,CLCN6
chembl:CHEMBL3545094,ELOCALCITOL
chembl:CHEMBL267475,FPL-55712
MONDO:0019209,Japanese encephalitis
NCBIGene:512500,CYC1
HP:0000518,Cataract
CHEBI:28915,fosfomycin
ZFIN:ZDB-GENE-050417-263,coq10b
MONDO:0005004,clear cell adenocarcinoma
CHEBI:28260,galactose
chembl:CHEMBL242171,CHEMBL242171
HGNC:15517,XYLT2
HP:0011805,Abnormal skeletal muscle morphology
CHEBI:35618,aromatic ether
MONDO:0012784,autosomal recessive ataxia due to ubiquinone deficiency
chembl:CHEMBL15928,GR-127935
chembl:CHEMBL1201585,TRASTUZUMAB
CHEBI:15971,L-histidine
HGNC:853,ATP6V1B1
CHEBI:75885,2-pyranones
HP:0001156,Brachydactyly
HP:0000458,Anosmia
MONDO:0008728,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency
chembl:CHEMBL578420,CHEMBL578420
HGNC:2422,CS
HGNC:9016,PKHD1
HP:0020219,Motor seizure
HP:0007332,Focal hemifacial clonic seizure
HGNC:20064,USP44
chembl:CHEMBL157101,KETOCONAZOLE
HP:0008959,Distal upper limb muscle weakness
HP:0000153,Abnormality of the mouth
HP:0002510,Spastic tetraplegia
HGNC:4235,GFAP
chembl:CHEMBL212579,BENZAMIL
NCBIGene:478981,NDUFS2
HGNC:25751,TRAPPC11
chembl:CHEMBL498,CHLORPROPAMIDE
GO:0016020,membrane
chembl:CHEMBL31965,CANERTINIB
HP:0007209,Facial paralysis
chembl:CHEMBL2107832,PIMASERTIB
HGNC:10991,SLC25A5
HGNC:5004,HMGB3
HGNC:801,ATP1A3
HP:0001548,Overgrowth
MONDO:0000771,allergic respiratory disease
HP:0001291,Abnormal cranial nerve morphology
chembl:CHEMBL398363,CHEMBL398363
HP:0001257,Spasticity
HGNC:18884,TDP1
HP:0007034,Generalized hyperreflexia
HGNC:24065,ARMCX3
HP:0001258,Spastic paraplegia
HGNC:7708,NDUFS2
chembl:CHEMBL338314,CHEMBL338314
chembl:CHEMBL1002,LEVOSALBUTAMOL
HP:0007470,Periarticular subcutaneous nodules
MONDO:0002204,transient arthritis
HGNC:21735,LHX6
HP:0001744,Splenomegaly
HP:0002315,Headache
HGNC:4250,GGT1
CHEBI:131619,C27-steroid
HP:0002014,Diarrhea
MONDO:0013625,Parkinson disease 17
MONDO:0009133,"cerebellar ataxia, intellectual disability, and dysequilibrium"
MONDO:0000709,Crohn ileitis
HGNC:4944,HLA-DQB1
HGNC:6877,MAPK3
chembl:CHEMBL1219,RABEPRAZOLE
chembl:CHEMBL220998,"FUCHSIN, BASIC"
HGNC:2973,DNM1L
MONDO:0013185,"leprosy, susceptibility to, 5"
HP:0000126,Hydronephrosis
chembl:CHEMBL496,HEXACHLOROPHENE
MONDO:0013737,hereditary spastic paraplegia 46
HGNC:25491,FRMD4A
HGNC:13533,ATP8A2
CHEBI:15377,water
HP:0012048,Oromandibular dystonia
HGNC:2709,DCT
HGNC:4075,GABRA1
UBERON:0000006,islet of Langerhans
HGNC:9091,PLS3
GO:0005124,scavenger receptor binding
HGNC:9762,RAB13
chembl:CHEMBL1076347,TRICLOCARBAN
HGNC:5182,HRH1
HGNC:3026,DRD5
Reactome:R-GGA-390651,Dopamine receptors
chembl:CHEMBL546865,CHEMBL546865
HGNC:3358,ENPP3
FB:FBgn0053517,Dop2R
CHEBI:48336,"(2R,4S)-ketoconazole"
HGNC:2073,TPP1
MONDO:0040500,glycosylphosphatidylinositol biosynthesis defect 16
HGNC:5289,HTR1D
MONDO:0100467,preeclampsia/eclampsia 1
HGNC:2292,COX7C
HGNC:18451,MCFD2
HGNC:4570,GRHPR
HGNC:34383,PCARE
CHEBI:58432,histaminium
MONDO:0030805,spinocerebellar ataxia 49
HGNC:16807,SMURF1
chembl:CHEMBL1433,DOXYCYCLINE
HGNC:9802,RAC2
HGNC:28196,TMEM79
chembl:CHEMBL144472,NILE RED
MONDO:0010252,"intellectual disability, X-linked, with panhypopituitarism"
Reactome:R-HSA-2500257,Resolution of Sister Chromatid Cohesion
chembl:CHEMBL1603949,BITHIONOLOXIDE
HGNC:17399,ARHGAP32
UBERON:0036214,rectosigmoid junction
CHEBI:28201,rotenone
NCBIGene:510509,COX11
MONDO:0004152,chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation
MONDO:0021166,inflammatory disease
MGI:1336172,Tbl1x
MONDO:0007920,lymphatic malformation 5
HP:0002493,Upper motor neuron dysfunction
HGNC:29450,GLIS2
MONDO:0009745,neuronal ceroid lipofuscinosis 5
HP:0025312,Esophoria
HP:0000666,Horizontal nystagmus
CHEBI:39270,naphthofuran
HGNC:6923,MBNL1
MONDO:0859147,Marbach-Rustad progeroid syndrome
HGNC:6857,MAP3K5
MONDO:0003544,spinal cord cancer
MONDO:0014233,early-onset Parkinson disease 20
chembl:CHEMBL3989914,GLESATINIB
HGNC:7879,CNOT3
MONDO:0005264,transient ischemic attack
MONDO:0012116,spinocerebellar ataxia type 8
HP:0002483,Bulbar signs
HGNC:7197,MOG
chembl:CHEMBL1256958,EPINEPHRINE BITARTRATE
HGNC:542,ANXA4
chembl:CHEMBL445,NORTRIPTYLINE
chembl:CHEMBL230011,TG100-115
HP:0003743,Genetic anticipation
MONDO:0859214,Marbach-Schaaf neurodevelopmental syndrome
chembl:CHEMBL580,LORAZEPAM
HGNC:7579,MYH9
Reactome:R-BTA-211945,Phase I - Functionalization of compounds
MGI:1916154,Abhd13
chembl:CHEMBL446452,ARUNDINE
CHEBI:176497,geroprotector
HP:0033203,Brachioradialis hyperreflexia
HP:0001284,Areflexia
chembl:CHEMBL221753,BENZETHONIUM CHLORIDE
GO:0048741,skeletal muscle fiber development
GO:0031100,animal organ regeneration
chembl:CHEMBL365739,DIPHENYLENEIODONIUM
HP:0011449,Knee clonus
MONDO:0007089,Alzheimer disease 2
MONDO:0017357,transient hyperammonemia of the newborn
HP:0002151,Increased serum lactate
MONDO:0000001,disease
FB:FBgn0001223,Hsp22
chembl:CHEMBL123040,ALLITRIDIN
MONDO:0005373,meningococcal infection
HP:0002553,Highly arched eyebrow
HP:0025134,Increased serum estradiol
GO:0070821,tertiary granule membrane
chembl:CHEMBL1490332,CHEMBL1490332
MONDO:0009672,"spinal muscular atrophy, type III"
chembl:CHEMBL3544952,RG3487
MONDO:0011184,childhood apraxia of speech
HGNC:30064,PBRM1
HGNC:745,ASIP
HP:0007047,Atrophy of the dentate nucleus
chembl:CHEMBL531269,CHEMBL531269
HGNC:28844,FBXO38
MONDO:0003414,skin pilomatrix carcinoma
MONDO:0100056,exercise-induced anaphylaxis
HGNC:28100,MMGT1
MONDO:0018784,pediatric multiple sclerosis
MONDO:0008731,familial adrenal hypoplasia with absent pituitary luteinizing hormone
MONDO:0018632,11q22.2q22.3 microdeletion syndrome
HGNC:7943,NPR1
chembl:CHEMBL900,ORPHENADRINE
HP:0007311,Short stepped shuffling gait
HGNC:13222,BCL11B
MONDO:0005559,neurodegenerative disease
chembl:CHEMBL786,TAMOXIFEN CITRATE
chembl:CHEMBL1528955,N-METHYLANTHRANILIC ACID
GO:0015371,galactose:sodium symporter activity
CHEBI:30879,alcohol
HP:0032012,Heterotropia
HP:0000753,Autism with high cognitive abilities
HGNC:7102,MINPP1
CHEBI:164200,triclosan
HGNC:5301,HTR6
HP:0000034,Hydrocele testis
MONDO:0005499,brain glioma
HP:0006886,Impaired distal vibration sensation
CHEBI:28748,doxorubicin
UBERON:0001234,left adrenal gland
HGNC:27035,UBXN2B
GO:0070527,platelet aggregation
HGNC:4177,GBA1
MONDO:0030702,autoimmune atherosclerosis
HGNC:7007,RAB8A
CHEBI:15379,dioxygen
HP:0008872,Feeding difficulties in infancy
MONDO:0014606,intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome
chembl:CHEMBL2146121,CALCIUM
CHEBI:204928,cefotaxime
HP:0003205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material
chembl:CHEMBL509523,IOXYNIL
chembl:CHEMBL507361,PD-0325901
chembl:CHEMBL599943,CHEMBL599943
chembl:CHEMBL72,DESIPRAMINE
HGNC:16744,CIZ1
NCBITaxon:694009,Severe acute respiratory syndrome-related coronavirus
GO:0006287,"base-excision repair, gap-filling"
HGNC:1304,MRAP
chembl:CHEMBL3039597,GENTAMICIN
HGNC:7179,ALDH6A1
HP:0000175,Cleft palate
HGNC:694,ARL3
MGI:1277186,Atg5
CHEBI:59780,cyclic hemiketal
HGNC:8038,NTS
HGNC:4646,GTF2A1
HGNC:21869,AGK
HGNC:11728,TERF1
NCBIGene:397639,EPHX1
HGNC:9438,PRKRA
chembl:CHEMBL1265,ADAPALENE
HP:0001308,Tongue fasciculations
HP:3000013,Abnormal platysma muscle morphology
chembl:CHEMBL475908,CHEMBL475908
HGNC:13487,VPS35
HP:0002721,Immunodeficiency
chembl:CHEMBL1200781,CITALOPRAM HYDROBROMIDE
CHEBI:3962,curcumin
chembl:CHEMBL2104986,TEDATIOXETINE
MONDO:0014835,"striatal degeneration, autosomal dominant 2"
HGNC:4117,B4GALNT1
MONDO:0010940,inherited susceptibility to asthma
chembl:CHEMBL3989514,IRINOTECAN HYDROCHLORIDE
GO:0033300,dehydroascorbic acid transmembrane transporter activity
MONDO:0003513,gastric teratoma
chembl:CHEMBL313737,CHEMBL313737
chembl:CHEMBL100473,U-0126
chembl:CHEMBL24983,CHEMBL24983
HGNC:18676,DDX42
GO:0071897,DNA biosynthetic process
chembl:CHEMBL1142,4-AMINOPHENOL
HGNC:9163,PNOC
HGNC:4399,RACK1
HP:0010535,Sleep apnea
MGI:1929270,Dstn
chembl:CHEMBL22148,CHEMBL22148
HGNC:8647,PCBP1
MONDO:0008947,bilateral striopallidodentate calcinosis
HGNC:7863,NNT
PATO:0002097,"neoplastic, malignant"
GO:0007049,cell cycle
HGNC:20772,TUBB3
chembl:CHEMBL3545285,XL-999
HP:0000073,Ureteral duplication
NCBIGene:100858928,HRH1
MONDO:0005561,aortic disorder
MONDO:0005144,familial amyotrophic lateral sclerosis
WB:WBGene00010698,K08H10.6
HGNC:7419,MT-CO1
HGNC:28125,NAA11
NCBIGene:616109,UQCR10
chembl:CHEMBL1308,FOMEPIZOLE
HP:0002453,Abnormal globus pallidus morphology
ZFIN:ZDB-GENE-070524-2,drd1b
GO:0048471,perinuclear region of cytoplasm
HP:0009004,Hypoplasia of the musculature
chembl:CHEMBL3545323,PWT-33579
HGNC:24539,NECAP1
chembl:CHEMBL1399702,NEBULARINE
HP:0010677,Enuresis nocturna
HP:0002141,Gait imbalance
HGNC:7788,NFIX
MONDO:0044807,inherited dystonia
HGNC:11544,TAF11
GO:0042088,T-helper 1 type immune response
HGNC:20194,POLR1C
MONDO:0032930,intellectual developmental disorder with poor growth and with or without seizures or ataxia
MONDO:0020836,"autism, susceptiblity to"
chembl:CHEMBL1626,CLEMASTINE
chembl:CHEMBL54909,FRAXETIN
chembl:CHEMBL578504,CHEMBL578504
chembl:CHEMBL449520,ATRACTYLENOLIDE I
MONDO:0009830,parkinsonian-pyramidal syndrome
chembl:CHEMBL1255840,NEBOGLAMINE
HGNC:1171,ELP4
chembl:CHEMBL186141,ANDROGRAPHOLIDE
UBERON:0000947,aorta
MONDO:0012004,parathyroid gland carcinoma
MONDO:0018198,acute encephalopathy with biphasic seizures and late reduced diffusion
HGNC:7608,MYO9A
chembl:CHEMBL597874,CHEMBL597874
chembl:CHEMBL553025,VINORELBINE
CHEBI:30920,3-hydroxy-3-methylglutarate(1-)
chembl:CHEMBL541388,FASUDIL HYDROCHLORIDE
chembl:CHEMBL579318,CHEMBL579318
HP:0031765,Partially accomodative esotropia
