0,1,2,3
"{'id': 'MONDO:0007182', 'label': 'Machado-Joseph disease'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015548', 'label': 'Huntington disease-like syndrome'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007182', 'label': 'Machado-Joseph disease'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0019792', 'label': 'autosomal dominant cerebellar ataxia type I'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007435', 'label': 'dentatorubral-pallidoluysian atrophy'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015548', 'label': 'Huntington disease-like syndrome'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007435', 'label': 'dentatorubral-pallidoluysian atrophy'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0019794', 'label': 'autosomal dominant cerebellar ataxia type IV'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10555', 'label': 'ATXN2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0008458', 'label': 'spinocerebellar ataxia type 2'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11588', 'label': 'TBP'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011781', 'label': 'spinocerebellar ataxia type 17'}",{'notes': 'second_layer'}
"{'id': 'HGNC:7106', 'label': 'ATXN3'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0007182', 'label': 'Machado-Joseph disease'}",{'notes': 'second_layer'}
"{'id': 'HGNC:1908', 'label': 'VPS13A'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0008695', 'label': 'chorea-acanthocytosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:15894', 'label': 'PANK2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0009319', 'label': 'pantothenate kinase-associated neurodegeneration'}",{'notes': 'second_layer'}
"{'id': 'HGNC:3999', 'label': 'FTL'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011638', 'label': 'neuroferritinopathy'}",{'notes': 'second_layer'}
"{'id': 'HGNC:3033', 'label': 'ATN1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0007435', 'label': 'dentatorubral-pallidoluysian atrophy'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10548', 'label': 'ATXN1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0008119', 'label': 'spinocerebellar ataxia type 1'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12811', 'label': 'XK'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0018945', 'label': 'McLeod neuroacanthocytosis syndrome'}",{'notes': 'second_layer'}
"{'id': 'HGNC:14203', 'label': 'JPH3'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011671', 'label': 'Huntington disease-like 2'}",{'notes': 'second_layer'}
"{'id': 'HGNC:15894', 'label': 'PANK2'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0016304', 'label': 'classic pantothenate kinase-associated neurodegeneration'}",{'notes': 'second_layer'}
"{'id': 'HGNC:15894', 'label': 'PANK2'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0016305', 'label': 'atypical pantothenate kinase-associated neurodegeneration'}",{'notes': 'second_layer'}
"{'id': 'HGNC:8772', 'label': 'PDE10A'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0044332', 'label': 'childhood-onset benign chorea with striatal involvement'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:16389', 'label': 'ubiquinones'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-611105', 'label': 'Respiratory electron transport'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-611105', 'label': 'Respiratory electron transport'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DDI-611105', 'label': 'Respiratory electron transport'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DDI-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DME-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DME-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DRE-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DRE-611105', 'label': 'Respiratory electron transport'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DRE-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-611105', 'label': 'Respiratory electron transport'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-1614517', 'label': 'Sulfide oxidation to sulfate'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-500753', 'label': 'Pyrimidine biosynthesis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-71403', 'label': 'Citric acid cycle (TCA cycle)'}",{'notes': 'second_layer'}
"{'id': 'HP:0007221', 'label': 'Progressive truncal ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002078', 'label': 'Truncal ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0007240', 'label': 'Progressive gait ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001288', 'label': 'Gait disturbance'}",{'notes': 'second_layer'}
"{'id': 'HP:0010868', 'label': 'Ocular dyssynergia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0010867', 'label': 'Dyssynergia'}",{'notes': 'second_layer'}
"{'id': 'HP:0010869', 'label': 'Asynergia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0010867', 'label': 'Dyssynergia'}",{'notes': 'second_layer'}
"{'id': 'HP:0010867', 'label': 'Dyssynergia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0020035', 'label': 'Lower limb dysmetria'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002406', 'label': 'Limb dysmetria'}",{'notes': 'second_layer'}
"{'id': 'HP:0020036', 'label': 'Upper limb dysmetria'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002406', 'label': 'Limb dysmetria'}",{'notes': 'second_layer'}
"{'id': 'HP:0012651', 'label': 'Abasia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000708', 'label': 'Atypical behavior'}",{'notes': 'second_layer'}
"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0074367', 'label': 'abnormally decreased rate of motor coordination'}",{'notes': 'second_layer'}
"{'id': 'HP:0001310', 'label': 'Dysmetria'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0011443', 'label': 'Abnormality of coordination'}",{'notes': 'second_layer'}
"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080275', 'label': 'decreased motor coordination'}",{'notes': 'second_layer'}
"{'id': 'HP:0002075', 'label': 'Dysdiadochokinesis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002078', 'label': 'Truncal ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002131', 'label': 'Episodic ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002406', 'label': 'Limb dysmetria'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001310', 'label': 'Dysmetria'}",{'notes': 'second_layer'}
"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:20', 'label': 'AARS1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:48', 'label': 'ABCB7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:89', 'label': 'ACADM'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:90', 'label': 'ACADS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:93', 'label': 'ACAT1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:118', 'label': 'ACO2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:20', 'label': 'AARS1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:32', 'label': 'ABCA2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:225', 'label': 'ADAR'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:391', 'label': 'AKT1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:61', 'label': 'ABCD1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:225', 'label': 'ADAR'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:291', 'label': 'ADSL'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:61', 'label': 'ABCD1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001310', 'label': 'Dysmetria'}",{'notes': 'second_layer'}
"{'id': 'HGNC:61', 'label': 'ABCD1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002078', 'label': 'Truncal ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:427', 'label': 'ALK'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:463', 'label': 'AMFR'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:492', 'label': 'ANK1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:22720', 'label': 'benzodiazepine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:46848', 'label': 'N-arylpiperazine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:46920', 'label': 'N-methylpiperazine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:65191', 'label': 'second generation antipsychotic'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:50919', 'label': 'antiemetic'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DME-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DME-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DRE-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-MMU-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'GO:0097333', 'label': 'response to olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27656', 'label': 'camptothecin'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:18946', 'label': 'delta-lactone'}",{'notes': 'second_layer'}
