id,label
MONDO:0032726,combined oxidative phosphorylation deficiency 39
NCBIGene:489526,ALDH3A1
HGNC:4170,GATA1
MONDO:0011057,cerebrovascular disorder
CHEBI:7809,oxacillin
MONDO:0020655,juvenile ankylosing spondylitis
MONDO:0017859,colchicine poisoning
RGD:621321,Myo1d
GO:0009410,response to xenobiotic stimulus
HGNC:30579,SSH1
HGNC:10289,RPA1
HGNC:655,ARF4
GO:0016015,morphogen activity
CHEBI:63598,levofloxacin
MONDO:0030800,"cholestasis, progressive familial intrahepatic, 9"
HP:0001574,Abnormality of the integument
WB:WBGene00008278,npr-10
HGNC:1618,CCT5
MONDO:0040998,Pasteurella multocida infectious disease
MONDO:0030815,"cholestasis, progressive familial intrahepatic, 11"
CHEBI:17759,"cholesta-5,7-dien-3beta-ol"
HGNC:7060,MGP
HGNC:20090,DNAJC1
CHEBI:139588,alpha-hydroxy ketone
HGNC:188,ADAM10
HGNC:25732,KLHL25
MONDO:0012444,neurodegeneration with brain iron accumulation 2B
HGNC:11291,SRF
HP:0007354,Amyotrophic lateral sclerosis
HGNC:8533,P2RX1
HGNC:992,BCL2L1
NCBIGene:415129,CYP3A12
HP:0002197,Generalized-onset seizure
HP:0000044,Hypogonadotropic hypogonadism
HP:0002374,Diminished movement
CHEBI:36816,oxime O-ether
HP:0100008,Schwannoma
MONDO:0004582,rheumatic myocarditis
HGNC:20662,SLC25A24
HGNC:28449,ZFTA
HP:0010994,Abnormal corpus striatum morphology
HGNC:14211,BLNK
CHEBI:35627,beta-lactam
NCBIGene:489110,DRD1
HGNC:3465,ESD
HGNC:28032,EMC4
WB:WBGene00000417,ced-3
MONDO:0018666,hepatoblastoma
CHEBI:6121,ketamine
HP:0008736,Hypoplasia of penis
MONDO:0018242,autoimmune hypoparathyroidism
MONDO:0005086,renal cell carcinoma
MGI:1860103,Slc2a8
WB:WBGene00008730,F13B12.2
HP:0001276,Hypertonia
HP:0001197,Abnormality of prenatal development or birth
HGNC:7102,MINPP1
GO:0005737,cytoplasm
HP:0001395,Hepatic fibrosis
MGI:1277186,Atg5
NCBIGene:478577,NDUFB4
HP:0000618,Blindness
HP:0007103,Hypointensity of cerebral white matter on MRI
HGNC:2600,CYP21A2
HGNC:9784,RAB5B
MONDO:0020835,"methemoglobinemia, alpha type"
HP:0001649,Tachycardia
HGNC:25221,MMADHC
HGNC:22800,GNAT3
MONDO:0002169,rectum adenocarcinoma
UBERON:0002030,nipple
MONDO:0001391,indeterminate leprosy
HGNC:12586,UQCRC2
CHEBI:7735,olanzapine
HGNC:4776,H3C2
HGNC:9635,PTP4A2
HP:0003712,Skeletal muscle hypertrophy
NCBIGene:514472,TRAP1
UBERON:0002119,left ovary
HP:0030187,Titubation
HGNC:6607,LILRB3
MONDO:0044350,"hyperparathyroidism, primary, caused by water clear cell hyperplasia"
HGNC:4638,GSTP1
HGNC:9206,PON3
HGNC:12729,WARS1
CHEBI:18344,kynurenic acid
HP:0033694,Tactile hallucination
HGNC:8923,PHGDH
HGNC:10989,SLC25A3
MONDO:0024614,neurotic depression
UPHENO:0079840,abnormal sexual inhibition
HGNC:11022,SLC35A2
GO:0004359,glutaminase activity
HGNC:10018,RING1
HP:0001520,Large for gestational age
GO:0006468,protein phosphorylation
MONDO:0006980,struma ovarii
HP:0001304,Torsion dystonia
HP:0033252,Palmar hyperlinearity
MONDO:0014487,congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome
MONDO:0005020,intestinal disorder
HP:0011425,Fetal ultrasound soft marker
HGNC:25008,BABAM1
HGNC:1788,CDKN2B
MONDO:0013645,autosomal recessive spinocerebellar ataxia 11
GO:0006613,cotranslational protein targeting to membrane
HP:0000758,Abnormal nonverbal communicative behavior
CHEBI:30772,butyric acid
HGNC:17992,TRPM3
HP:0002093,Respiratory insufficiency
MONDO:0006669,bacterial endocarditis
HGNC:51504,CYP3A7-CYP3A51P
ZFIN:ZDB-GENE-040625-180,cox5ba
HP:0031475,Status epilepticus without prominent motor symptoms
HGNC:1541,CBL
MONDO:0003246,sclerosing hepatic carcinoma
HGNC:22140,FAM20C
HGNC:11553,TAGLN
MGI:1915271,Bphl
MONDO:0015067,"neuroendocrine tumor of the colon, well differentiated, low or intermediate grade tumor"
HGNC:10982,SLC25A12
HGNC:9285,PPP1R11
HGNC:21869,AGK
HGNC:3065,DUSP10
HP:0004808,Acute myeloid leukemia
MONDO:0014604,Parkinson disease 21
HGNC:12155,TRB
MONDO:0001241,transient neonatal neutropenia
MONDO:0956977,near-fatal asthma
HP:0032894,Seizure precipitated by febrile infection
HGNC:24281,OTUD6B
HGNC:81,ABR
WB:WBGene00012330,zip-3
HGNC:2933,DMPK
HGNC:8790,PDE6H
MONDO:0010774,"striatonigral degeneration, infantile, mitochondrial"
CHEBI:16856,glutathione
HGNC:16435,HM13
MONDO:0005192,exocrine pancreatic carcinoma
CHEBI:20156,3-oxo-Delta(1) steroid
HP:0001305,Dandy-Walker malformation
HGNC:27344,TMEM218
CHEBI:34998,teicoplanin A2-5
HGNC:4657,GTF2H3
WB:WBGene00012716,Y39E4B.5
HGNC:171,ACVR1
UBERON:0003701,calcaneal tendon
HGNC:4600,GRM8
HGNC:29427,SH3TC2
WB:WBGene00014097,ZK829.9
MONDO:0014095,dilated cardiomyopathy 1JJ
RGD:621551,Cyb5b
MGI:103262,Yap1
GO:0045944,positive regulation of transcription by RNA polymerase II
MONDO:0021085,gastric neoplasm
MONDO:0003689,familial hemolytic anemia
HGNC:9547,PSMC1
HGNC:555,AP1G1
UPHENO:0078005,decreased reflex in jaw muscle
MONDO:0005536,pancolitis
HGNC:29021,CEP290
HP:0001476,Delayed closure of the anterior fontanelle
MONDO:0008585,HELLP syndrome
HGNC:11195,SOX2
CL:0000576,monocyte
HGNC:10978,SLC24A4
NCBIGene:475214,NDUFA5
MONDO:0001876,renal artery atheroma
WB:WBGene00000199,arx-1
HGNC:13315,HDAC8
MONDO:0010085,Schilder disease
HGNC:644,AR
MONDO:0009340,non-spherocytic hemolytic anemia due to hexokinase deficiency
CHEBI:47724,vancomycin aglycone
MONDO:0005005,clear cell renal carcinoma
HGNC:8032,NTRK2
GO:0103116,ABC-type D-galactofuranose transporter
HGNC:9532,PSMA3
GO:0014075,response to amine
HGNC:4916,HIRA
HGNC:16468,LACTB
CHEBI:29687,teicoplanin
HGNC:4084,GABRD
GO:0006541,glutamine metabolic process
MONDO:0014165,multiple congenital anomalies-hypotonia-seizures syndrome 3
HP:0007332,Focal hemifacial clonic seizure
CHEBI:16469,17beta-estradiol
UPHENO:0081741,increased biological_process in pectoral complex
HGNC:703,ARPC1A
MONDO:0956971,intermittent asthma
HP:0002453,Abnormal globus pallidus morphology
MONDO:0012435,3-methylglutaconic aciduria type 5
UPHENO:0014097,cerebellar cortex atrophy
HGNC:2295,CP
HGNC:7843,NMBR
MONDO:0005101,ulcerative colitis
HGNC:1958,CHRNA4
HGNC:5014,HMOX2
HGNC:2675,DAPK2
HGNC:8974,PIK3C3
GO:0005308,creatine transmembrane transporter activity
CHEBI:144644,a tetracycline zwitterion
HP:0002630,Fat malabsorption
MONDO:0001106,kidney failure
MONDO:0011194,Alzheimer disease 5
MONDO:0008566,"thyroid cancer, nonmedullary, 2"
MONDO:0012789,dystonia 16
MONDO:0012684,arrhythmogenic right ventricular dysplasia 12
NCBIGene:397639,EPHX1
UPHENO:0088155,abnormal platysma morphology
CHEBI:29806,fumarate(2-)
HGNC:11205,SP1
HGNC:3749,FLI1
MONDO:0010375,"developmental and epileptic encephalopathy, 8"
HP:0001271,Polyneuropathy
HGNC:11524,TACC3
CHEBI:146260,spectinomycin(1+)
HP:0008959,Distal upper limb muscle weakness
HP:0001376,Limitation of joint mobility
MONDO:0008727,congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency
CHEBI:57433,sarcosine zwitterion
HGNC:20454,POLR1B
HGNC:17676,RABGEF1
MGI:1347062,Creb3l1
HGNC:30793,EIF5B
HGNC:7713,NDUFS6
HGNC:3530,F12
HGNC:16098,PHF20
MONDO:0044336,colorectal signet ring cell carcinoma
HP:0000774,Narrow chest
UBERON:0001554,skin of hip
HGNC:9204,PON1
CHEBI:43474,hydrogenphosphate
HP:0002380,Fasciculations
HGNC:19009,CLUAP1
HGNC:12592,UROS
UBERON:0001626,left coronary artery
HGNC:6220,KCNA2
MONDO:0020183,neurogenic palpebral tumor
HP:0002060,Abnormal cerebral morphology
HP:0002099,Asthma
HP:0031759,Basic constant esotropia
HGNC:5047,HNRNPR
MONDO:0004478,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma
HGNC:11076,NHERF2
HP:0011856,Pica
MONDO:0018055,pediatric hepatocellular carcinoma
GO:0015937,coenzyme A biosynthetic process
MONDO:0022736,occupational lung disease
UBERON:0000989,penis
HP:0001399,Hepatic failure
HP:0033643,Increased circulating very long-chain fatty acid concentration
MONDO:0000709,Crohn ileitis
MONDO:0002531,skin neoplasm
MONDO:0011559,benign recurrent intrahepatic cholestasis type 2
Reactome:R-GGA-419469,Pyrimidine metabolism: de novo synthesis of UMP
MONDO:0033135,"Charcot-Marie-Tooth disease, demyelinating, type 1G"
WB:WBGene00012340,dct-15
HP:0000458,Anosmia
HGNC:4296,GLA
MONDO:0013217,Diamond-Blackfan anemia 10
CHEBI:87071,conazole antifungal drug
HGNC:6117,IRF2
HGNC:1460,CAMK2A
HP:0000751,Personality changes
HGNC:24936,EEF1AKMT3
GO:1901327,response to tacrolimus
HP:0009928,Thick nasal alae
MONDO:0006135,cervical clear cell adenocarcinoma
FB:FBgn0010100,mAcon1
GO:0015284,fructose uniporter activity
CHEBI:138029,14alpha-methyl steroid
HP:0033526,Limited ankle dorsiflexion
MONDO:0024537,Brown-Vialetto-van Laere syndrome 1
GO:0071407,cellular response to organic cyclic compound
MONDO:0003008,hereditary renal cell carcinoma
HGNC:6840,MAP2K1
HGNC:10477,RXRA
MONDO:0008948,cerebrotendinous xanthomatosis
HGNC:12713,VPS41
HGNC:4249,GGPS1
GO:0005788,endoplasmic reticulum lumen
HGNC:25550,RMDN3
Reactome:R-GGA-611105,Respiratory electron transport
MONDO:0018804,MYO5B-related progressive familial intrahepatic cholestasis
CHEBI:58359,L-glutamine zwitterion
HGNC:8001,NRIP1
GO:0015407,ABC-type monosaccharide transporter activity
HGNC:21146,ZMYND19
HGNC:3263,AGO2
HGNC:11817,TIMM8A
HP:0002361,Psychomotor deterioration
MONDO:0012084,aromatic L-amino acid decarboxylase deficiency
HGNC:16178,BPIFB3
HP:0000824,Decreased response to growth hormone stimulation test
HGNC:28139,SPX
HGNC:9969,RFC1
UPHENO:0080596,abnormal impulsive behavior
MONDO:0011781,spinocerebellar ataxia type 17
HGNC:804,ATP1B1
GO:0015267,channel activity
MONDO:0015069,neuroendocrine tumor of the anal canal
MONDO:0012235,autosomal recessive spinocerebellar ataxia 7
HGNC:10996,SLC27A2
HGNC:410,ALDH3B1
UBERON:0000997,mammalian vulva
HGNC:379,AKAP9
HP:0009916,Anisocoria
GO:0001784,phosphotyrosine residue binding
MONDO:0002615,xanthomatosis
HP:0003593,Infantile onset
CHEBI:7782,oripavine
HGNC:8125,OGG1
HP:0001195,Single umbilical artery
NCBIGene:423179,NDUFS3
HP:0045025,Narrow palpebral fissure
HP:0000099,Glomerulonephritis
HGNC:12585,UQCRC1
HP:0006812,White mater abnormalities in the posterior periventricular region
HGNC:1078,BMPR2
MONDO:0005188,iatrogenic Kaposi's sarcoma
MONDO:0004967,acute lymphoblastic leukemia
NCBIGene:504769,CYP2B6
HGNC:20233,COQ6
HP:0002425,Anarthria
HGNC:10585,SCN1A
HP:0001944,Dehydration
HP:0031252,Dilated left subclavian artery
HP:0012187,Increased erythrocyte protoporphyrin concentration
HGNC:12363,TSC2
MONDO:0005077,pertussis
HGNC:11480,SVIL
NCBITaxon:480418,Mycobacterium lepromatosis
GO:0008333,endosome to lysosome transport
WB:WBGene00008799,fdgt-2
HGNC:10047,RNASE4
HGNC:2976,DNMT1
HGNC:16262,YAP1
CHEBI:29016,arginine
FB:FBgn0004396,CrebA
HGNC:14210,SUN2
HP:0003326,Myalgia
HP:0025392,Nodular pattern on pulmonary HRCT
MONDO:0007614,congenital fibrosis of extraocular muscles
UPHENO:0048015,increased thickness of the corpus callosum
HGNC:693,ARL2
HGNC:2095,CLU
HGNC:494,ANK3
FB:FBgn0053517,Dop2R
HGNC:707,ARPC4
HGNC:13082,LTN1
HP:0032860,Generalized non-convulsive status epilepticus without coma
MONDO:0007403,inherited Creutzfeldt-Jakob disease
HGNC:3519,EYA1
WB:WBGene00002179,jph-1
MONDO:0018905,diffuse large B-cell lymphoma
HGNC:11562,TANK
HGNC:8548,P4HB
CHEBI:5118,fluoxetine
HP:0002120,Cerebral cortical atrophy
CHEBI:16436,CDP-choline
HGNC:393,AKT3
GO:0072757,cellular response to camptothecin
HGNC:936,BAD
CHEBI:31355,carboplatin
HGNC:7200,MOV10
MONDO:0010150,head and neck squamous cell carcinoma
MONDO:0014559,progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome
HGNC:19195,ABLIM2
MGI:96067,Htt
MGI:1347061,Abcg2
GO:0001666,response to hypoxia
CHEBI:142676,ribozinoindole-1
HGNC:16354,ADHFE1
HGNC:24731,NHLRC2
CHEBI:15765,L-dopa
HGNC:7694,NDUFAB1
CHEBI:18409,(2S)-2-hydroxy-2-methyl-3-oxobutanoic acid
HGNC:16806,UBR5
HGNC:1681,CD44
HGNC:16833,SOCS6
MONDO:0010788,Leber hereditary optic neuropathy
HGNC:7230,MRE11
HGNC:1616,CCT3
HGNC:19071,ALYREF
NCBITaxon:227984,SARS coronavirus Tor2
MONDO:0016242,hemoglobin C disease
HGNC:3188,EED
HGNC:7419,MT-CO1
HGNC:8806,PDHA1
HGNC:6735,LYN
HGNC:117,ACO1
HP:0003808,Abnormal muscle tone
MONDO:0014681,"thyroid cancer, nonmedullary, 4"
HP:0002515,Waddling gait
MGI:88031,Anxa7
HP:0002174,Postural tremor
HGNC:4879,HEXB
CHEBI:38824,fluorocarbon
HGNC:20665,SCN3B
HGNC:4799,HADH
HP:0410020,Fish odor
HP:0032113,Semidominant inheritance
HGNC:2494,CTBP1
HGNC:3468,ESR2
HGNC:3688,FGFR1
HGNC:28217,TMEM203
HGNC:10591,SCN4A
HGNC:12013,TPM4
GO:0016084,myostimulatory hormone activity
WB:WBGene00043980,F11D5.7
HGNC:4570,GRHPR
HGNC:17429,CGN
Reactome:R-CEL-390666,Serotonin receptors
HGNC:9060,PLCD1
MONDO:0011562,autosomal dominant Parkinson disease 4
HGNC:5275,KAT5
HGNC:7103,MIP
MONDO:0100545,hereditary neurological disease
GO:0008516,hexose uniporter activity
HGNC:21163,MDC1
HP:0002448,Progressive encephalopathy
HGNC:708,ARPC5
HGNC:14273,BOLL
MONDO:0004583,transient retinal arterial occlusion
HGNC:28196,TMEM79
HP:0010536,Central sleep apnea
HP:0007209,Facial paralysis
HGNC:1307,CBY1
NCBIGene:516036,CBR3
dictyBase:DDB_G0283755,arpC
HP:0007141,Sensorimotor neuropathy
MONDO:0015518,infantile bilateral striatal necrosis
HP:0032438,Platelet anisocytosis
MONDO:0011330,spinocerebellar ataxia type 10
GO:0098708,glucose import across plasma membrane
HGNC:17164,BCL2L13
NCBITaxon:2039,Tropheryma whipplei
MONDO:0009288,glycogen storage disease Ib
HGNC:9634,PTP4A1
HP:0011442,Abnormal central motor function
MONDO:0017706,disorder of carbohydrate transmembrane transport and absorption
HGNC:4373,GMFB
HGNC:17296,RRM2B
MONDO:0700217,neonatal sepsis
HP:0001178,Ulnar claw
RGD:621384,Kcne3
GO:0006886,intracellular protein transport
HGNC:9179,POLG
HP:0002664,Neoplasm
HGNC:20247,MEPCE
HP:0000545,Myopia
HP:0000040,Long penis
HGNC:12642,VAMP1
HP:0000286,Epicanthus
HGNC:24188,SDF4
HGNC:11556,TAL1
HP:0030216,Inertia
HP:0200147,Neuronal loss in basal ganglia
GO:0016068,type I hypersensitivity
FB:FBgn0250910,Octβ3R
HP:0001256,"Intellectual disability, mild"
GO:0003700,DNA-binding transcription factor activity
HGNC:3358,ENPP3
MONDO:0000702,microscopic colitis
NCBIGene:537043,DRD3
MONDO:0054695,"myopathy, centronuclear, 6, with fiber-type disproportion"
NCBIGene:538821,COQ10A
UBERON:0003053,ventricular zone
HGNC:27035,UBXN2B
MONDO:0032814,"microangiopathy and leukoencephalopathy, pontine, autosomal dominant"
UBERON:0000945,stomach
MGI:105053,Hsph1
HGNC:28300,NT5C3B
HGNC:16832,ATP6V1F
HP:0007164,Slowed slurred speech
MONDO:0018014,transient neonatal multiple acyl-CoA dehydrogenase deficiency
MONDO:0021042,glioma
HP:0010530,Palatal tremor
HGNC:20093,ADSS1
HGNC:8787,PDE6C
MONDO:0009469,benign recurrent intrahepatic cholestasis type 1
HGNC:1549,CBR3
CHEBI:24995,lactam
CHEBI:28794,coumarin
HGNC:30033,PHPT1
MONDO:0014613,"pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3"
MONDO:0022742,occupational asthma
HP:0002817,Abnormality of the upper limb
HGNC:2661,DAB1
MONDO:0006684,brain edema
HP:0020181,Reduced haptoglobin level
HGNC:7106,ATXN3
HP:0002495,Impaired vibratory sensation
HGNC:3382,DMTN
HGNC:1084,BNIP3
Reactome:R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane
HGNC:18955,SYNJ2BP
HGNC:10886,SIRT2
UPHENO:0088436,abnormality of tarsal region physiology
HGNC:11405,BRSK2
MONDO:0014741,DeSanto-Shinawi syndrome due to WAC point mutation
HGNC:11164,SNRPN
HGNC:2745,DDX3X
CHEBI:16151,"3,4-dihydrocoumarin"
HGNC:7577,MYH7
CHEBI:17154,nicotinamide
MONDO:0006685,brain hypoxia - ischemia
HGNC:3120,E2F6
HGNC:10050,RNASEL
HGNC:795,ATM
HGNC:6235,KCNC3
NCBIGene:281126,DRD2
HP:0007272,Progressive psychomotor deterioration
HGNC:17018,SEC23IP
HGNC:5962,IL10
HGNC:17631,POLR1E
HGNC:5387,IDI1
Reactome:R-GGA-211945,Phase I - Functionalization of compounds
GO:0017124,SH3 domain binding
HP:0009053,Distal lower limb muscle weakness
CHEBI:15816,D-arginine
