0,1,2,3
"{'id': 'MONDO:0023659', 'label': 'developmental and epileptic encephalopathy 96'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859169', 'label': 'White-Kernohan syndrome'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012313', 'label': 'short QT syndrome type 2'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013584', 'label': 'hereditary sensory neuropathy-deafness-dementia syndrome'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012816', 'label': 'atrial fibrillation, familial, 6'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007171', 'label': 'atrial standstill 1'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007217', 'label': 'brachydactyly type A3'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013946', 'label': 'hypogonadotropic hypogonadism 15 with or without anosmia'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007285', 'label': 'cataract 1 multiple types'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0008637', 'label': 'bifid uvula'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0014094', 'label': 'severe congenital hypochromic anemia with ringed sideroblasts'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0019200', 'label': 'retinitis pigmentosa'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000920', 'label': 'abnormal myelination'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0008917', 'label': 'abnormal oligodendrocyte physiology'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0004077', 'label': 'abnormal striatum morphology'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0012506', 'label': 'brain atrophy'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0011731', 'label': 'decreased myelin sheath thickness'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0020070', 'label': 'decreased neocortex volume'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0013438', 'label': 'dysmyelination'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0008918', 'label': 'microgliosis'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0004191', 'label': 'neuronal intranuclear inclusions'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001263', 'label': 'weight loss'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0009808', 'label': 'decreased oligodendrocyte number'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'notes': 'second_layer'}
"{'id': 'MGI:5698523', 'label': 'Htt<sup>tm2Detl</sup>/Htt<sup>+</sup>  [background:] B6J.129P2-Htt<sup>tm2Detl</sup>'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0030635', 'label': 'increased taurine level'}",{'notes': 'second_layer'}
"{'id': 'HP:0000602', 'label': 'Ophthalmoplegia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000597', 'label': 'Ophthalmoparesis'}",{'notes': 'second_layer'}
"{'id': 'HP:0000602', 'label': 'Ophthalmoplegia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0008049', 'label': 'Abnormality of the extraocular muscles'}",{'notes': 'second_layer'}
"{'id': 'HP:0000602', 'label': 'Ophthalmoplegia'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0081701', 'label': 'paralysed extra-ocular muscle'}",{'notes': 'second_layer'}
"{'id': 'HP:0000602', 'label': 'Ophthalmoplegia'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0001601', 'label': 'extra-ocular muscle'}",{'notes': 'second_layer'}
"{'id': 'HP:0032014', 'label': 'Dysmetric vertical saccades'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000641', 'label': 'Dysmetric saccades'}",{'notes': 'second_layer'}
"{'id': 'HP:0500074', 'label': 'Dissociated vertical deviation'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0500073', 'label': 'Abnormal ocular alignment'}",{'notes': 'second_layer'}
"{'id': 'HP:0025068', 'label': 'Incomitant strabismus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HP:0010877', 'label': 'Monocular strabismus'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000708', 'label': 'Atypical behavior'}",{'notes': 'second_layer'}
"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0012373', 'label': 'Abnormal eye physiology'}",{'notes': 'second_layer'}
"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080581', 'label': 'abnormal eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000444', 'label': 'eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0000497', 'label': 'Globe retraction and deviation on abduction'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0011347', 'label': 'Abnormality of ocular abduction'}",{'notes': 'second_layer'}
"{'id': 'HP:0000511', 'label': 'Vertical supranuclear gaze palsy'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000605', 'label': 'Supranuclear gaze palsy'}",{'notes': 'second_layer'}
"{'id': 'HP:0000514', 'label': 'Slow saccadic eye movements'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000570', 'label': 'Abnormal saccadic eye movements'}",{'notes': 'second_layer'}
"{'id': 'HP:0000542', 'label': 'Impaired ocular adduction'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0020045', 'label': 'Esodeviation'}",{'notes': 'second_layer'}
"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0032012', 'label': 'Heterotropia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000570', 'label': 'Abnormal saccadic eye movements'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
"{'id': 'HP:0000571', 'label': 'Hypometric saccades'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000570', 'label': 'Abnormal saccadic eye movements'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859169', 'label': 'White-Kernohan syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859169', 'label': 'White-Kernohan syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0020045', 'label': 'Esodeviation'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0060752', 'label': 'neurodevelopmental disorder with spasticity and poor growth'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0025586', 'label': 'Hypertropia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0060752', 'label': 'neurodevelopmental disorder with spasticity and poor growth'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000496', 'label': 'Abnormality of eye movement'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0060752', 'label': 'neurodevelopmental disorder with spasticity and poor growth'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0957779', 'label': 'neurodevelopmental disorder with language delay and variable cognitive abnormalities'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859165', 'label': 'neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001583', 'label': 'Rotary nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859165', 'label': 'neurodevelopmental disorder with hypotonia, facial dysmorphism, and brain abnormalities'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0060752', 'label': 'neurodevelopmental disorder with spasticity and poor growth'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000657', 'label': 'Oculomotor apraxia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0859159', 'label': 'deafness, cataract, impaired intellectual development, and polyneuropathy'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009749', 'label': 'giant axonal neuropathy 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009749', 'label': 'giant axonal neuropathy 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0060760', 'label': 'intellectual developmental disorder with dysmorphic facies and behavioral abnormalities'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012613', 'label': 'intellectual disability, autosomal recessive 5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012613', 'label': 'intellectual disability, autosomal recessive 5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000666', 'label': 'Horizontal nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0014677', 'label': 'achromatopsia 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007235', 'label': 'branchiooculofacial syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000486', 'label': 'Strabismus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007235', 'label': 'branchiooculofacial syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0008564', 'label': 'DiGeorge syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0020046', 'label': 'Accommodative esotropia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0008564', 'label': 'DiGeorge syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000565', 'label': 'Esotropia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0010529', 'label': 'Echolalia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002360', 'label': 'Sleep disturbance'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000718', 'label': 'Aggressive behavior'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000742', 'label': 'Self-mutilation'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100034', 'label': 'Motor tics'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000722', 'label': 'Compulsive behaviors'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100035', 'label': 'Phonic tics'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007661', 'label': 'Tourette syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007018', 'label': 'Attention deficit hyperactivity disorder'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001272', 'label': 'Cerebellar atrophy'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001260', 'label': 'Dysarthria'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0010545', 'label': 'Downbeat nystagmus'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002066', 'label': 'Gait ataxia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0033480', 'label': 'spinocerebellar ataxia 45'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002070', 'label': 'Limb ataxia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012177', 'label': 'posterior column ataxia-retinitis pigmentosa syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000662', 'label': 'Nyctalopia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012177', 'label': 'posterior column ataxia-retinitis pigmentosa syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012177', 'label': 'posterior column ataxia-retinitis pigmentosa syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002571', 'label': 'Achalasia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0012177', 'label': 'posterior column ataxia-retinitis pigmentosa syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000618', 'label': 'Blindness'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011694', 'label': 'spinocerebellar ataxia type 15/16'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002168', 'label': 'Scanning speech'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011694', 'label': 'spinocerebellar ataxia type 15/16'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002345', 'label': 'Action tremor'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011694', 'label': 'spinocerebellar ataxia type 15/16'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007979', 'label': 'Gaze-evoked horizontal nystagmus'}",{'notes': 'second_layer'}
